scenario,run,species,latin,group,species_order,indicator,value
SSP1-2.6,75,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91228.4137160494
SSP1-2.6,76,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,89675.7272345679
SSP1-2.6,77,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,92891.607345679
SSP1-2.6,78,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91410.0570493827
SSP1-2.6,79,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,87664.8041234568
SSP1-2.6,80,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,92526.7188395062
SSP1-2.6,81,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91182.4800987654
SSP1-2.6,82,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,85917.5696790124
SSP1-2.6,83,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,93128.7912469136
SSP1-2.6,84,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91531.8481728395
SSP1-2.6,85,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91673.5542098766
SSP1-2.6,86,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,88911.6043580247
SSP1-2.6,87,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,94634.4641481481
SSP1-2.6,88,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,95640.6420740741
SSP1-2.6,89,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,94918.3702592593
SSP1-2.6,90,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,88074.1964938272
SSP1-2.6,91,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,87264.4078271605
SSP1-2.6,92,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,96153.3192222222
SSP1-2.6,93,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,87175.5703580247
SSP1-2.6,94,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,93718.8837901235
SSP1-2.6,95,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,96707.3485432099
SSP1-2.6,96,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,90058.6842098766
SSP1-2.6,97,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,90574.1133950617
SSP1-2.6,98,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,94992.4644567902
SSP1-2.6,99,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,92396.1264814815
SSP1-2.6,100,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,yield,91753.4109382716
SSP1-2.6,1,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204213.945185185
SSP1-2.6,2,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199612.985061728
SSP1-2.6,3,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198141.724567901
SSP1-2.6,4,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203368.013950617
SSP1-2.6,5,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202405.91382716
SSP1-2.6,6,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,205318.392962963
SSP1-2.6,7,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200162.570246914
SSP1-2.6,8,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199610.830617284
SSP1-2.6,9,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197692.920123457
SSP1-2.6,10,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200909.357037037
SSP1-2.6,11,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200206.142469136
SSP1-2.6,12,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200685.860987654
SSP1-2.6,13,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201483.597530864
SSP1-2.6,14,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200107.694197531
SSP1-2.6,15,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197856.822222222
SSP1-2.6,16,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201452.701851852
SSP1-2.6,17,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198168.571604938
SSP1-2.6,18,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198371.327901235
SSP1-2.6,19,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197404.879753086
SSP1-2.6,20,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200240.857777778
SSP1-2.6,21,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199068.455061728
SSP1-2.6,22,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204271.361358025
SSP1-2.6,23,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198348.589753086
SSP1-2.6,24,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202229.575432099
SSP1-2.6,25,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200452.269753086
SSP1-2.6,26,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203580.038518519
SSP1-2.6,27,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201231.403209877
SSP1-2.6,28,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,195694.688518519
SSP1-2.6,29,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203390.327037037
SSP1-2.6,30,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203766.029135803
SSP1-2.6,31,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199276.007777778
SSP1-2.6,32,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196652.317901235
SSP1-2.6,33,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197797.415308642
SSP1-2.6,34,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196329.640740741
SSP1-2.6,35,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201296.45691358
SSP1-2.6,36,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196937.766419753
SSP1-2.6,37,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203654.77382716
SSP1-2.6,38,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199108.149259259
SSP1-2.6,39,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204994.827530864
SSP1-2.6,40,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203998.812345679
SSP1-2.6,41,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199292.094197531
SSP1-2.6,42,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196682.550123457
SSP1-2.6,43,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199477.719135802
SSP1-2.6,44,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,205602.926790124
SSP1-2.6,45,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201603.468271605
SSP1-2.6,46,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198720.574444445
SSP1-2.6,47,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201938.417037037
SSP1-2.6,48,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203197.331111111
SSP1-2.6,49,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201925.015802469
SSP1-2.6,50,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201470.410123457
SSP1-2.6,51,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196812.370987654
SSP1-2.6,52,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202197.435432099
SSP1-2.6,53,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197109.162345679
SSP1-2.6,54,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198599.665061728
SSP1-2.6,55,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196196.032098765
SSP1-2.6,56,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200993.458271605
SSP1-2.6,57,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,195656.400246914
SSP1-2.6,58,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203859.09617284
SSP1-2.6,59,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201372.992469136
SSP1-2.6,60,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198372.538271605
SSP1-2.6,61,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,206487.694814815
SSP1-2.6,62,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201054.824814815
SSP1-2.6,63,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200132.526296296
SSP1-2.6,64,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200780.054444444
SSP1-2.6,65,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,196869.741234568
SSP1-2.6,66,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201383.976419753
SSP1-2.6,67,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204544.365555556
SSP1-2.6,68,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199981.042345679
SSP1-2.6,69,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203808.847283951
SSP1-2.6,70,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201335.118765432
SSP1-2.6,71,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198747.260740741
SSP1-2.6,72,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202059.536419753
SSP1-2.6,73,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204412.50037037
SSP1-2.6,74,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204023.834197531
SSP1-2.6,75,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199546.083827161
SSP1-2.6,76,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199249.978395062
SSP1-2.6,77,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201556.018888889
SSP1-2.6,78,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201538.496419753
SSP1-2.6,79,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203660.197654321
SSP1-2.6,80,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,205529.789753086
SSP1-2.6,81,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199681.488888889
SSP1-2.6,82,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198920.769506173
SSP1-2.6,83,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200228.431358025
SSP1-2.6,84,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203463.665925926
SSP1-2.6,85,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200728.100740741
SSP1-2.6,86,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200817.992839506
SSP1-2.6,87,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,204058.826790123
SSP1-2.6,88,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,195339.650987654
SSP1-2.6,89,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202948.232592593
SSP1-2.6,90,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198665.283827161
SSP1-2.6,91,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198898.820987654
SSP1-2.6,92,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203773.211851852
SSP1-2.6,93,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198315.760740741
SSP1-2.6,94,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,200512.564074074
SSP1-2.6,95,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,198825.259506173
SSP1-2.6,96,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,197846.49
SSP1-2.6,97,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,201524.165061729
SSP1-2.6,98,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,199974.095555556
SSP1-2.6,99,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,203853.103827161
SSP1-2.6,100,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,yield,202540.898888889
SSP1-2.6,1,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11023.4391962963
SSP1-2.6,2,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10761.1614567901
SSP1-2.6,3,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10775.6004716049
SSP1-2.6,4,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11803.6255111111
SSP1-2.6,5,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10722.0560358025
SSP1-2.6,6,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11391.2387148148
SSP1-2.6,7,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10709.1297382716
SSP1-2.6,8,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10571.730691358
SSP1-2.6,9,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11056.4611407407
SSP1-2.6,10,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9898.77111851852
SSP1-2.6,11,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10653.919162963
SSP1-2.6,12,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10383.9842320988
SSP1-2.6,13,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12031.1686691358
SSP1-2.6,14,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10318.2041950617
SSP1-2.6,15,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11628.782337037
SSP1-2.6,16,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9898.90194320987
SSP1-2.6,17,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11681.3428493827
SSP1-2.6,18,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10706.4806580247
SSP1-2.6,19,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12321.8133864198
SSP1-2.6,20,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10249.6066851852
SSP1-2.6,21,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11398.4418814815
SSP1-2.6,22,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9947.92857530864
SSP1-2.6,23,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12739.0790666667
SSP1-2.6,24,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11637.9099074074
SSP1-2.6,25,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10729.7318382716
SSP1-2.6,26,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10317.198154321
SSP1-2.6,27,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12027.5844
SSP1-2.6,28,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12426.5687740741
SSP1-2.6,29,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10346.5608024691
SSP1-2.6,30,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9513.01062469135
SSP1-2.6,31,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10441.4216382716
SSP1-2.6,32,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11166.0793925926
SSP1-2.6,33,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10151.523191358
SSP1-2.6,34,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12291.578862963
SSP1-2.6,35,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11568.9337469136
SSP1-2.6,36,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10437.4189814815
SSP1-2.6,37,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,8302.40600246914
SSP1-2.6,38,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10991.9791975309
SSP1-2.6,39,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11254.0259320988
SSP1-2.6,40,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10778.5658061728
SSP1-2.6,41,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10852.2494666667
SSP1-2.6,42,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11093.9019555556
SSP1-2.6,43,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11631.6987765432
SSP1-2.6,44,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11762.2357530864
SSP1-2.6,45,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10991.0784333333
SSP1-2.6,46,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10147.4242777778
SSP1-2.6,47,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10127.4093901235
SSP1-2.6,48,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11090.7044876543
SSP1-2.6,49,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11047.4699234568
SSP1-2.6,50,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9164.75863703704
SSP1-2.6,51,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10939.9443827161
SSP1-2.6,52,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10955.1790493827
SSP1-2.6,53,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9438.31368271605
SSP1-2.6,54,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11198.3963814815
SSP1-2.6,55,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10115.9414024691
SSP1-2.6,56,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10377.2672567901
SSP1-2.6,57,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10787.6744209877
SSP1-2.6,58,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10744.4701814815
SSP1-2.6,59,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9983.89036296296
SSP1-2.6,60,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9788.94881358025
SSP1-2.6,61,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11992.2681172839
SSP1-2.6,62,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10325.530345679
SSP1-2.6,63,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10830.1374975309
SSP1-2.6,64,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11156.6814987654
SSP1-2.6,65,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12070.8273864198
SSP1-2.6,66,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10523.0407382716
SSP1-2.6,67,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11272.551737037
SSP1-2.6,68,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11540.5697061728
SSP1-2.6,69,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10964.3010061728
SSP1-2.6,70,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9202.09729506173
SSP1-2.6,71,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11301.6493518519
SSP1-2.6,72,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11050.8312049383
SSP1-2.6,73,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10484.6598839506
SSP1-2.6,74,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10039.735354321
SSP1-2.6,75,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,12537.7135246914
SSP1-2.6,76,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10419.841845679
SSP1-2.6,77,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11564.9157024691
SSP1-2.6,78,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10708.5099222222
SSP1-2.6,79,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9481.53157654322
SSP1-2.6,80,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10182.2107938272
SSP1-2.6,81,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11574.2312592593
SSP1-2.6,82,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10669.1832592593
SSP1-2.6,83,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10996.5895444444
SSP1-2.6,84,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10810.2872135803
SSP1-2.6,85,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11674.8576135802
SSP1-2.6,86,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10407.5982925926
SSP1-2.6,87,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11932.3750061728
SSP1-2.6,88,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11288.7177160494
SSP1-2.6,89,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11358.1246407407
SSP1-2.6,90,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10937.1249765432
SSP1-2.6,91,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10756.1558135802
SSP1-2.6,92,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11200.1339740741
SSP1-2.6,93,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,9861.14447901234
SSP1-2.6,94,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11520.2296185185
SSP1-2.6,95,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10971.3550234568
SSP1-2.6,96,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10424.0000888889
SSP1-2.6,97,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,11208.5554283951
SSP1-2.6,98,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10399.4566654321
SSP1-2.6,99,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10647.7195432099
SSP1-2.6,100,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,yield,10778.3067679012
SSP1-2.6,1,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,124210.386246914
SSP1-2.6,2,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,119329.755790123
SSP1-2.6,3,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,118920.588246914
SSP1-2.6,4,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,120049.619222222
SSP1-2.6,5,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,126214.205160494
SSP1-2.6,6,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,114089.933382716
SSP1-2.6,7,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,112740.334395062
SSP1-2.6,8,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,122828.217753086
SSP1-2.6,9,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,119633.347950617
SSP1-2.6,10,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,128279.388259259
SSP1-2.6,11,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,118721.232530864
SSP1-2.6,12,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,117957.601530864
SSP1-2.6,13,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,127179.312592593
SSP1-2.6,14,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,131456.276320988
SSP1-2.6,15,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,120977.247283951
SSP1-2.6,16,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,114924.142987654
SSP1-2.6,17,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,117902.631987654
SSP1-2.6,18,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,112067.487024691
SSP1-2.6,19,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,119529.287839506
SSP1-2.6,20,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,107104.410185185
SSP1-2.6,21,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,133113.719802469
SSP1-2.6,22,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,108598.731506173
SSP1-2.6,23,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,125821.45382716
SSP1-2.6,24,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,113294.65017284
SSP1-2.6,25,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,123236.70682716
SSP1-2.6,26,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,112184.517604938
SSP1-2.6,27,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,123975.467827161
SSP1-2.6,28,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,128859.77837037
SSP1-2.6,29,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,132140.467814815
SSP1-2.6,30,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,120527.912864198
SSP1-2.6,31,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,126808.047469136
SSP1-2.6,32,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,127489.943851852
SSP1-2.6,33,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,122617.965827161
SSP1-2.6,34,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,114092.987975309
SSP1-2.6,35,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,119275.364061728
SSP1-2.6,36,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,122490.470901234
SSP1-2.6,37,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,yield,118355.341345679
