scenario,run,group,value,indicator
SSP1-2.6,56,Predator,0.746629263992887,age_mature
SSP1-2.6,57,Predator,0.7545331248197,age_mature
SSP1-2.6,58,Predator,0.752527270700408,age_mature
SSP1-2.6,59,Predator,0.750802620685952,age_mature
SSP1-2.6,60,Predator,0.750941084530087,age_mature
SSP1-2.6,61,Predator,0.746763961668489,age_mature
SSP1-2.6,62,Predator,0.749693002131106,age_mature
SSP1-2.6,63,Predator,0.75805219696374,age_mature
SSP1-2.6,64,Predator,0.759103327838273,age_mature
SSP1-2.6,65,Predator,0.759697909819601,age_mature
SSP1-2.6,66,Predator,0.750435603907047,age_mature
SSP1-2.6,67,Predator,0.745007850941629,age_mature
SSP1-2.6,68,Predator,0.747856416794863,age_mature
SSP1-2.6,69,Predator,0.754752798133671,age_mature
SSP1-2.6,70,Predator,0.74014186971942,age_mature
SSP1-2.6,71,Predator,0.752258527131939,age_mature
SSP1-2.6,72,Predator,0.744216998135174,age_mature
SSP1-2.6,73,Predator,0.745227532445465,age_mature
SSP1-2.6,74,Predator,0.751335233288326,age_mature
SSP1-2.6,75,Predator,0.748747011468912,age_mature
SSP1-2.6,76,Predator,0.747704961835376,age_mature
SSP1-2.6,77,Predator,0.741910011318323,age_mature
SSP1-2.6,78,Predator,0.749951359367208,age_mature
SSP1-2.6,79,Predator,0.746271973116628,age_mature
SSP1-2.6,80,Predator,0.749973471306964,age_mature
SSP1-2.6,81,Predator,0.752672689913377,age_mature
SSP1-2.6,82,Predator,0.752366255842391,age_mature
SSP1-2.6,83,Predator,0.751934001651961,age_mature
SSP1-2.6,84,Predator,0.753068144520326,age_mature
SSP1-2.6,85,Predator,0.751947737282228,age_mature
SSP1-2.6,86,Predator,0.74102972766622,age_mature
SSP1-2.6,87,Predator,0.75107537633867,age_mature
SSP1-2.6,88,Predator,0.749342842603045,age_mature
SSP1-2.6,89,Predator,0.752254615263858,age_mature
SSP1-2.6,90,Predator,0.745770082625694,age_mature
SSP1-2.6,91,Predator,0.746296161297069,age_mature
SSP1-2.6,92,Predator,0.755076040653859,age_mature
SSP1-2.6,93,Predator,0.759194354417165,age_mature
SSP1-2.6,94,Predator,0.746130636766493,age_mature
SSP1-2.6,95,Predator,0.748098921263246,age_mature
SSP1-2.6,96,Predator,0.748583730590751,age_mature
SSP1-2.6,97,Predator,0.74441785668294,age_mature
SSP1-2.6,98,Predator,0.749417115579091,age_mature
SSP1-2.6,99,Predator,0.751861013505402,age_mature
SSP1-2.6,100,Predator,0.751686898193038,age_mature
SSP1-2.6,1,Invertebrate,0.979341918245556,age_mature
SSP1-2.6,2,Invertebrate,0.959203476154952,age_mature
SSP1-2.6,3,Invertebrate,0.955969740493261,age_mature
SSP1-2.6,4,Invertebrate,0.958311565756391,age_mature
SSP1-2.6,5,Invertebrate,0.95775558078991,age_mature
SSP1-2.6,6,Invertebrate,0.957924613449417,age_mature
SSP1-2.6,7,Invertebrate,0.973482030406126,age_mature
SSP1-2.6,8,Invertebrate,0.971230609627775,age_mature
SSP1-2.6,9,Invertebrate,0.954026790729628,age_mature
SSP1-2.6,10,Invertebrate,0.956304055661819,age_mature
SSP1-2.6,11,Invertebrate,0.947613321502844,age_mature
SSP1-2.6,12,Invertebrate,0.974614375580917,age_mature
SSP1-2.6,13,Invertebrate,0.944823613336147,age_mature
SSP1-2.6,14,Invertebrate,0.965347206955114,age_mature
SSP1-2.6,15,Invertebrate,0.975173218355686,age_mature
SSP1-2.6,16,Invertebrate,0.955118557020094,age_mature
SSP1-2.6,17,Invertebrate,0.964939377228859,age_mature
SSP1-2.6,18,Invertebrate,0.957371159894398,age_mature
SSP1-2.6,19,Invertebrate,0.93851853659469,age_mature
SSP1-2.6,20,Invertebrate,0.958649231823208,age_mature
SSP1-2.6,21,Invertebrate,0.964395884851955,age_mature
SSP1-2.6,22,Invertebrate,0.9504038149833,age_mature
SSP1-2.6,23,Invertebrate,0.96854537742268,age_mature
SSP1-2.6,24,Invertebrate,0.940056807013134,age_mature
SSP1-2.6,25,Invertebrate,0.96257520519772,age_mature
SSP1-2.6,26,Invertebrate,0.966266967066444,age_mature
SSP1-2.6,27,Invertebrate,0.972752344058429,age_mature
SSP1-2.6,28,Invertebrate,0.951973614113145,age_mature
SSP1-2.6,29,Invertebrate,0.948201254821985,age_mature
SSP1-2.6,30,Invertebrate,0.968272480420257,age_mature
SSP1-2.6,31,Invertebrate,0.945009632245641,age_mature
SSP1-2.6,32,Invertebrate,0.9629774295633,age_mature
SSP1-2.6,33,Invertebrate,0.957563160515574,age_mature
SSP1-2.6,34,Invertebrate,0.966942529368573,age_mature
SSP1-2.6,35,Invertebrate,0.954199552037907,age_mature
SSP1-2.6,36,Invertebrate,0.960480225062371,age_mature
SSP1-2.6,37,Invertebrate,0.975494881585197,age_mature
SSP1-2.6,38,Invertebrate,0.950003085246822,age_mature
SSP1-2.6,39,Invertebrate,0.967422471000764,age_mature
SSP1-2.6,40,Invertebrate,0.946401956467758,age_mature
SSP1-2.6,41,Invertebrate,0.944926836039987,age_mature
SSP1-2.6,42,Invertebrate,0.949399341237645,age_mature
SSP1-2.6,43,Invertebrate,0.959222314835871,age_mature
SSP1-2.6,44,Invertebrate,0.953893015364131,age_mature
SSP1-2.6,45,Invertebrate,0.943834250522241,age_mature
SSP1-2.6,46,Invertebrate,0.964910021800128,age_mature
SSP1-2.6,47,Invertebrate,0.955000980286234,age_mature
SSP1-2.6,48,Invertebrate,0.949136461652469,age_mature
SSP1-2.6,49,Invertebrate,0.962611948630058,age_mature
SSP1-2.6,50,Invertebrate,0.949847357537792,age_mature
SSP1-2.6,51,Invertebrate,0.96349752961085,age_mature
SSP1-2.6,52,Invertebrate,0.963012004216855,age_mature
SSP1-2.6,53,Invertebrate,0.94842388235096,age_mature
SSP1-2.6,54,Invertebrate,0.954617515804877,age_mature
SSP1-2.6,55,Invertebrate,0.966898615559482,age_mature
SSP1-2.6,56,Invertebrate,0.95215324237314,age_mature
SSP1-2.6,57,Invertebrate,0.946632908946476,age_mature
SSP1-2.6,58,Invertebrate,0.973019831412188,age_mature
SSP1-2.6,59,Invertebrate,0.959669398919132,age_mature
SSP1-2.6,60,Invertebrate,0.972167331132621,age_mature
SSP1-2.6,61,Invertebrate,0.960184674537829,age_mature
SSP1-2.6,62,Invertebrate,0.948418653634872,age_mature
SSP1-2.6,63,Invertebrate,0.959943337411597,age_mature
SSP1-2.6,64,Invertebrate,0.957660568214613,age_mature
SSP1-2.6,65,Invertebrate,0.96152587040037,age_mature
SSP1-2.6,66,Invertebrate,0.952178418580766,age_mature
SSP1-2.6,67,Invertebrate,0.945772464985753,age_mature
SSP1-2.6,68,Invertebrate,0.948506539993454,age_mature
SSP1-2.6,69,Invertebrate,0.968339141789471,age_mature
SSP1-2.6,70,Invertebrate,0.95569910390358,age_mature
SSP1-2.6,71,Invertebrate,0.947955436970292,age_mature
SSP1-2.6,72,Invertebrate,0.96919650768686,age_mature
SSP1-2.6,73,Invertebrate,0.967248305122313,age_mature
SSP1-2.6,74,Invertebrate,0.94669795753962,age_mature
SSP1-2.6,75,Invertebrate,0.951764308859877,age_mature
SSP1-2.6,76,Invertebrate,0.97126532866325,age_mature
SSP1-2.6,77,Invertebrate,0.961587520893377,age_mature
SSP1-2.6,78,Invertebrate,0.963497824990727,age_mature
SSP1-2.6,79,Invertebrate,0.968088997817261,age_mature
SSP1-2.6,80,Invertebrate,0.941328809454415,age_mature
SSP1-2.6,81,Invertebrate,0.954912780158977,age_mature
SSP1-2.6,82,Invertebrate,0.956956753491431,age_mature
SSP1-2.6,83,Invertebrate,0.945899702410222,age_mature
SSP1-2.6,84,Invertebrate,0.95827883745583,age_mature
SSP1-2.6,85,Invertebrate,0.948829278530189,age_mature
SSP1-2.6,86,Invertebrate,0.958186379696343,age_mature
SSP1-2.6,87,Invertebrate,0.952843016624925,age_mature
SSP1-2.6,88,Invertebrate,0.941878472089204,age_mature
SSP1-2.6,89,Invertebrate,0.972119376372643,age_mature
SSP1-2.6,90,Invertebrate,0.965813649654606,age_mature
SSP1-2.6,91,Invertebrate,0.966445583896059,age_mature
SSP1-2.6,92,Invertebrate,0.970304892346149,age_mature
SSP1-2.6,93,Invertebrate,0.944080044829798,age_mature
SSP1-2.6,94,Invertebrate,0.948201528650669,age_mature
SSP1-2.6,95,Invertebrate,0.972095703453062,age_mature
SSP1-2.6,96,Invertebrate,0.966678258011696,age_mature
SSP1-2.6,97,Invertebrate,0.981285142400113,age_mature
SSP1-2.6,98,Invertebrate,0.969039203208427,age_mature
SSP1-2.6,99,Invertebrate,0.956707274814295,age_mature
SSP1-2.6,100,Invertebrate,0.959155076740507,age_mature
SSP1-2.6,1,Mid-trophic species,0.597595075335013,age_mature
SSP1-2.6,2,Mid-trophic species,0.59778030881843,age_mature
SSP1-2.6,3,Mid-trophic species,0.596589012174984,age_mature
SSP1-2.6,4,Mid-trophic species,0.596253379532036,age_mature
SSP1-2.6,5,Mid-trophic species,0.598746462794708,age_mature
SSP1-2.6,6,Mid-trophic species,0.595249378157538,age_mature
SSP1-2.6,7,Mid-trophic species,0.595302092760062,age_mature
SSP1-2.6,8,Mid-trophic species,0.595929257536855,age_mature
SSP1-2.6,9,Mid-trophic species,0.600104885108227,age_mature
SSP1-2.6,10,Mid-trophic species,0.598265044255811,age_mature
SSP1-2.6,11,Mid-trophic species,0.595863207062536,age_mature
SSP1-2.6,12,Mid-trophic species,0.598144648170399,age_mature
SSP1-2.6,13,Mid-trophic species,0.5986517398485,age_mature
SSP1-2.6,14,Mid-trophic species,0.595672560344565,age_mature
SSP1-2.6,15,Mid-trophic species,0.600258675551583,age_mature
SSP1-2.6,16,Mid-trophic species,0.597074042629575,age_mature
SSP1-2.6,17,Mid-trophic species,0.595351391641944,age_mature
SSP1-2.6,18,Mid-trophic species,0.597644447427669,age_mature
SSP1-2.6,19,Mid-trophic species,0.598921273889983,age_mature
SSP1-2.6,20,Mid-trophic species,0.594561788611248,age_mature
SSP1-2.6,21,Mid-trophic species,0.601608203777928,age_mature
SSP1-2.6,22,Mid-trophic species,0.596440755194319,age_mature
SSP1-2.6,23,Mid-trophic species,0.598268712774755,age_mature
SSP1-2.6,24,Mid-trophic species,0.595838441227967,age_mature
SSP1-2.6,25,Mid-trophic species,0.596418231579824,age_mature
SSP1-2.6,26,Mid-trophic species,0.595280501345121,age_mature
SSP1-2.6,27,Mid-trophic species,0.597794180065172,age_mature
SSP1-2.6,28,Mid-trophic species,0.596660204724948,age_mature
SSP1-2.6,29,Mid-trophic species,0.596441837755011,age_mature
SSP1-2.6,30,Mid-trophic species,0.597342893616194,age_mature
SSP1-2.6,31,Mid-trophic species,0.596535404993823,age_mature
SSP1-2.6,32,Mid-trophic species,0.598602848315126,age_mature
SSP1-2.6,33,Mid-trophic species,0.597535197285324,age_mature
SSP1-2.6,34,Mid-trophic species,0.597556762829711,age_mature
SSP1-2.6,35,Mid-trophic species,0.593955898921204,age_mature
SSP1-2.6,36,Mid-trophic species,0.594954926786508,age_mature
SSP1-2.6,37,Mid-trophic species,0.597677094371182,age_mature
SSP1-2.6,38,Mid-trophic species,0.598636163106701,age_mature
SSP1-2.6,39,Mid-trophic species,0.597863119035819,age_mature
SSP1-2.6,40,Mid-trophic species,0.596341913904556,age_mature
SSP1-2.6,41,Mid-trophic species,0.598130858730096,age_mature
SSP1-2.6,42,Mid-trophic species,0.599342357139235,age_mature
SSP1-2.6,43,Mid-trophic species,0.599917394490615,age_mature
SSP1-2.6,44,Mid-trophic species,0.595983578350725,age_mature
SSP1-2.6,45,Mid-trophic species,0.598155674971311,age_mature
SSP1-2.6,46,Mid-trophic species,0.599703909101689,age_mature
SSP1-2.6,47,Mid-trophic species,0.598573444505218,age_mature
SSP1-2.6,48,Mid-trophic species,0.599451799729837,age_mature
SSP1-2.6,49,Mid-trophic species,0.595633500014962,age_mature
SSP1-2.6,50,Mid-trophic species,0.597325341339127,age_mature
SSP1-2.6,51,Mid-trophic species,0.596009536039882,age_mature
SSP1-2.6,52,Mid-trophic species,0.595350071457554,age_mature
SSP1-2.6,53,Mid-trophic species,0.595585821901541,age_mature
SSP1-2.6,54,Mid-trophic species,0.593944999950332,age_mature
SSP1-2.6,55,Mid-trophic species,0.596864829570654,age_mature
SSP1-2.6,56,Mid-trophic species,0.599735061603174,age_mature
SSP1-2.6,57,Mid-trophic species,0.596995423269629,age_mature
SSP1-2.6,58,Mid-trophic species,0.593999364768984,age_mature
SSP1-2.6,59,Mid-trophic species,0.595786582148987,age_mature
SSP1-2.6,60,Mid-trophic species,0.596307554501694,age_mature
SSP1-2.6,61,Mid-trophic species,0.596453864502214,age_mature
SSP1-2.6,62,Mid-trophic species,0.594899941761393,age_mature
SSP1-2.6,63,Mid-trophic species,0.596896688140604,age_mature
SSP1-2.6,64,Mid-trophic species,0.598812501666986,age_mature
SSP1-2.6,65,Mid-trophic species,0.599513353273087,age_mature
SSP1-2.6,66,Mid-trophic species,0.597971682660731,age_mature
SSP1-2.6,67,Mid-trophic species,0.598152327068762,age_mature
SSP1-2.6,68,Mid-trophic species,0.596610004978214,age_mature
SSP1-2.6,69,Mid-trophic species,0.59733480320384,age_mature
SSP1-2.6,70,Mid-trophic species,0.59502429601002,age_mature
SSP1-2.6,71,Mid-trophic species,0.597222857711698,age_mature
SSP1-2.6,72,Mid-trophic species,0.599029672327756,age_mature
SSP1-2.6,73,Mid-trophic species,0.598702847262556,age_mature
SSP1-2.6,74,Mid-trophic species,0.596648611630659,age_mature
SSP1-2.6,75,Mid-trophic species,0.597841630962983,age_mature
SSP1-2.6,76,Mid-trophic species,0.598814211639172,age_mature
SSP1-2.6,77,Mid-trophic species,0.595060825710597,age_mature
SSP1-2.6,78,Mid-trophic species,0.595404941039688,age_mature
SSP1-2.6,79,Mid-trophic species,0.596946018807885,age_mature
SSP1-2.6,80,Mid-trophic species,0.598337574677884,age_mature
SSP1-2.6,81,Mid-trophic species,0.597211813325357,age_mature
SSP1-2.6,82,Mid-trophic species,0.595766516759028,age_mature
SSP1-2.6,83,Mid-trophic species,0.595110647670912,age_mature
SSP1-2.6,84,Mid-trophic species,0.597681805778777,age_mature
SSP1-2.6,85,Mid-trophic species,0.596969247288892,age_mature
SSP1-2.6,86,Mid-trophic species,0.597163224573262,age_mature
SSP1-2.6,87,Mid-trophic species,0.597464471627674,age_mature
SSP1-2.6,88,Mid-trophic species,0.592834893051018,age_mature
SSP1-2.6,89,Mid-trophic species,0.59842230000815,age_mature
SSP1-2.6,90,Mid-trophic species,0.596995839074599,age_mature
SSP1-2.6,91,Mid-trophic species,0.596545921183146,age_mature
SSP1-2.6,92,Mid-trophic species,0.597079528667581,age_mature
SSP1-2.6,93,Mid-trophic species,0.598829327150759,age_mature
SSP1-2.6,94,Mid-trophic species,0.595360678152366,age_mature
SSP1-2.6,95,Mid-trophic species,0.598152992446726,age_mature
SSP1-2.6,96,Mid-trophic species,0.597492740326363,age_mature
SSP1-2.6,97,Mid-trophic species,0.596648614803255,age_mature
SSP1-2.6,98,Mid-trophic species,0.596619088224574,age_mature
SSP1-2.6,99,Mid-trophic species,0.592907757719071,age_mature
SSP1-2.6,100,Mid-trophic species,0.595314901675992,age_mature
SSP5-8.5,1,Prey,0.660274862222222,age_mature
SSP5-8.5,2,Prey,0.648170787777778,age_mature
SSP5-8.5,3,Prey,0.649584755802469,age_mature
SSP5-8.5,4,Prey,0.67600657345679,age_mature
SSP5-8.5,5,Prey,0.655545194197531,age_mature
SSP5-8.5,6,Prey,0.663004536296296,age_mature
SSP5-8.5,7,Prey,0.655703474567901,age_mature
SSP5-8.5,8,Prey,0.680644111234568,age_mature
SSP5-8.5,9,Prey,0.660917574320988,age_mature
SSP5-8.5,10,Prey,0.682010756790124,age_mature
SSP5-8.5,11,Prey,0.655218591234568,age_mature
SSP5-8.5,12,Prey,0.663331607530864,age_mature
SSP5-8.5,13,Prey,0.656035899753086,age_mature
SSP5-8.5,14,Prey,0.670878888641975,age_mature
SSP5-8.5,15,Prey,0.670628504444444,age_mature
SSP5-8.5,16,Prey,0.66873372691358,age_mature
SSP5-8.5,17,Prey,0.672747488765432,age_mature
SSP5-8.5,18,Prey,0.663819470987654,age_mature
SSP5-8.5,19,Prey,0.662289529259259,age_mature
SSP5-8.5,20,Prey,0.657461964320988,age_mature
SSP5-8.5,21,Prey,0.662209548271605,age_mature
SSP5-8.5,22,Prey,0.673885630740741,age_mature
SSP5-8.5,23,Prey,0.653491422222222,age_mature
SSP5-8.5,24,Prey,0.648844110493827,age_mature
SSP5-8.5,25,Prey,0.668027013703704,age_mature
SSP5-8.5,26,Prey,0.665848146296296,age_mature
SSP5-8.5,27,Prey,0.659156926419753,age_mature
SSP5-8.5,28,Prey,0.660869953703704,age_mature
SSP5-8.5,29,Prey,0.663474895925926,age_mature
SSP5-8.5,30,Prey,0.668158526296296,age_mature
SSP5-8.5,31,Prey,0.656181789135803,age_mature
SSP5-8.5,32,Prey,0.652908518395062,age_mature
SSP5-8.5,33,Prey,0.660509478888889,age_mature
SSP5-8.5,34,Prey,0.662275594814815,age_mature
SSP5-8.5,35,Prey,0.664403056419753,age_mature
SSP5-8.5,36,Prey,0.655004645555556,age_mature
SSP5-8.5,37,Prey,0.660317017407408,age_mature
SSP5-8.5,38,Prey,0.654602987654321,age_mature
SSP5-8.5,39,Prey,0.668398859876543,age_mature
SSP5-8.5,40,Prey,0.671277363950617,age_mature
SSP5-8.5,41,Prey,0.666782753950617,age_mature
SSP5-8.5,42,Prey,0.653867747777778,age_mature
SSP5-8.5,43,Prey,0.65406014,age_mature
SSP5-8.5,44,Prey,0.664902193950617,age_mature
SSP5-8.5,45,Prey,0.660288800123457,age_mature
SSP5-8.5,46,Prey,0.655204297530864,age_mature
SSP5-8.5,47,Prey,0.66081234,age_mature
SSP5-8.5,48,Prey,0.664215381234568,age_mature
SSP5-8.5,49,Prey,0.680358695185185,age_mature
SSP5-8.5,50,Prey,0.659896940864198,age_mature
SSP5-8.5,51,Prey,0.68021705691358,age_mature
SSP5-8.5,52,Prey,0.655315831358025,age_mature
SSP5-8.5,53,Prey,0.650403072592593,age_mature
SSP5-8.5,54,Prey,0.647581583703704,age_mature
SSP5-8.5,55,Prey,0.663882736666667,age_mature
SSP5-8.5,56,Prey,0.649798781604938,age_mature
SSP5-8.5,57,Prey,0.663041196790123,age_mature
SSP5-8.5,58,Prey,0.677359289506173,age_mature
SSP5-8.5,59,Prey,0.679195710493827,age_mature
SSP5-8.5,60,Prey,0.648141768395062,age_mature
SSP5-8.5,61,Prey,0.668953335925926,age_mature
SSP5-8.5,62,Prey,0.664261765061728,age_mature
SSP5-8.5,63,Prey,0.654415901604938,age_mature
SSP5-8.5,64,Prey,0.653366208395062,age_mature
SSP5-8.5,65,Prey,0.680726842469136,age_mature
SSP5-8.5,66,Prey,0.666420305185185,age_mature
SSP5-8.5,67,Prey,0.666589131975309,age_mature
SSP5-8.5,68,Prey,0.662698208765432,age_mature
SSP5-8.5,69,Prey,0.66235662617284,age_mature
SSP5-8.5,70,Prey,0.661918915802469,age_mature
SSP5-8.5,71,Prey,0.67046311654321,age_mature
SSP5-8.5,72,Prey,0.662626617407407,age_mature
SSP5-8.5,73,Prey,0.660314504567901,age_mature
SSP5-8.5,74,Prey,0.66313940691358,age_mature
SSP5-8.5,75,Prey,0.656180965679012,age_mature
SSP5-8.5,76,Prey,0.664936637654321,age_mature
SSP5-8.5,77,Prey,0.659869936666667,age_mature
SSP5-8.5,78,Prey,0.66823354962963,age_mature
SSP5-8.5,79,Prey,0.665614750740741,age_mature
SSP5-8.5,80,Prey,0.650596251604938,age_mature
SSP5-8.5,81,Prey,0.64762523962963,age_mature
SSP5-8.5,82,Prey,0.659245602469136,age_mature
SSP5-8.5,83,Prey,0.653798602962963,age_mature
SSP5-8.5,84,Prey,0.656469800246914,age_mature
SSP5-8.5,85,Prey,0.662182581851852,age_mature
SSP5-8.5,86,Prey,0.655426658148148,age_mature
SSP5-8.5,87,Prey,0.657228218518519,age_mature
SSP5-8.5,88,Prey,0.661865675185185,age_mature
SSP5-8.5,89,Prey,0.665893319012346,age_mature
SSP5-8.5,90,Prey,0.678220313580247,age_mature
SSP5-8.5,91,Prey,0.663504069876543,age_mature
SSP5-8.5,92,Prey,0.673356094814815,age_mature
SSP5-8.5,93,Prey,0.65356749,age_mature
SSP5-8.5,94,Prey,0.660913486296296,age_mature
SSP5-8.5,95,Prey,0.659373737530864,age_mature
SSP5-8.5,96,Prey,0.659687471111111,age_mature
SSP5-8.5,97,Prey,0.669635828518519,age_mature
SSP5-8.5,98,Prey,0.654595727777778,age_mature
SSP5-8.5,99,Prey,0.657255062345679,age_mature
SSP5-8.5,100,Prey,0.664545141111111,age_mature
SSP5-8.5,1,Predator,0.740776746080751,age_mature
SSP5-8.5,2,Predator,0.752917974816759,age_mature
SSP5-8.5,3,Predator,0.751407702130408,age_mature
