species,run,latin,group,species_order,scenario,ingestion,maintenance,ingestion_base,maintenance_base,ingestion_log2,maintenance_log2,burden_log2
DecapterusMaruadsi,67,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6844666296296,0.49667745872428,39.0789202,0.409852028444444,-0.0146362218495475,0.277206134680088,0.291842356529635
DecapterusMaruadsi,68,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.6492466090535,0.446823070411523,38.8884818555556,0.407713366666667,-0.00890262342728819,0.132148421518515,0.141051044945803
DecapterusMaruadsi,68,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.8461230246914,0.499119644156379,38.8884818555556,0.407713366666667,-0.00157229541124942,0.291830430391633,0.293402725802882
DecapterusMaruadsi,69,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7810828971193,0.44837469909465,39.1523190666667,0.425996886333333,-0.013744674768811,0.0738619863430844,0.0876066611118954
DecapterusMaruadsi,69,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6458136522634,0.501536961440329,39.1523190666667,0.425996886333333,-0.0187856224493854,0.235513140461207,0.254298762910592
DecapterusMaruadsi,70,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8130129176955,0.442475025226338,39.3621533,0.415467998,-0.0202687164136973,0.0908586712649392,0.111127387678637
DecapterusMaruadsi,70,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5967487942387,0.497013555761317,39.3621533,0.415467998,-0.0283298183541744,0.258547845324245,0.286877663678419
DecapterusMaruadsi,71,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.4239236584362,0.447023787078189,38.7523117111111,0.407208917777778,-0.0122775274556358,0.134582445860541,0.146859973316177
DecapterusMaruadsi,71,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6392550823045,0.499277675925926,38.7523117111111,0.407208917777778,-0.00421509372410337,0.29407324482302,0.298288338547124
DecapterusMaruadsi,72,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8821638806584,0.447949357860082,39.0790711888889,0.407469218,-0.00728766805476149,0.136644564117829,0.14393223217259
DecapterusMaruadsi,72,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5561937489712,0.490791408888889,39.0790711888889,0.407469218,-0.0194335421284891,0.268418919419775,0.287852461548264
DecapterusMaruadsi,73,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.9352822633745,0.443063254979424,39.1601662,0.408376350444444,-0.0083088027098966,0.117613362808169,0.125922165518066
DecapterusMaruadsi,73,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.8498879012346,0.504935499711934,39.1601662,0.408376350444444,-0.0114764520706124,0.306199789797407,0.317676241868019
DecapterusMaruadsi,74,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.9817229835391,0.449654764814815,38.6652685222222,0.423236062888889,0.0117596265084182,0.0873551953214343,0.0755955688130161
DecapterusMaruadsi,74,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6574065514403,0.507978383539095,38.6652685222222,0.423236062888889,-0.000293379045330156,0.263304544870197,0.263597923915527
DecapterusMaruadsi,75,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,39.002859909465,0.444289257037037,38.5108540777778,0.410774011222222,0.0183147954002998,0.113154348877634,0.0948395534773341
DecapterusMaruadsi,75,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5398621152263,0.497602693251029,38.5108540777778,0.410774011222222,0.00108629110325872,0.276649385640569,0.27556309453731
DecapterusMaruadsi,76,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7718560864198,0.44401001345679,38.7487788,0.405002620444444,0.000858958075028674,0.132660970524956,0.131802012449927
DecapterusMaruadsi,76,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6748820740741,0.490850248230453,38.7487788,0.405002620444444,-0.0027539506967393,0.277351702389957,0.280105653086696
DecapterusMaruadsi,77,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.838271399177,0.449818444279835,38.8617775333333,0.401938604777778,-0.000872899944806456,0.16236766855882,0.163240568503626
DecapterusMaruadsi,77,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.8256186152263,0.489014318353909,38.8617775333333,0.401938604777778,-0.00134297963865736,0.28290155815545,0.284244537794107
DecapterusMaruadsi,78,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8530097325103,0.443224776625514,39.0976239444444,0.406737733666667,-0.0090545734460342,0.123939693486422,0.132994266932456
DecapterusMaruadsi,78,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.9560060329218,0.497135057160494,39.0976239444444,0.406737733666667,-0.005235161591003,0.289539005408544,0.294774166999547
DecapterusMaruadsi,79,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7140402304527,0.453867539176955,38.2530957,0.416342911555556,0.0172803711800995,0.124499048155649,0.107218676975549
DecapterusMaruadsi,79,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.8279271893004,0.49645857255144,38.2530957,0.416342911555556,0.0215181865041165,0.253901074171357,0.23238288766724
DecapterusMaruadsi,80,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.867037436214,0.449252022839506,38.9397856555556,0.410841305444444,-0.0026977974858891,0.128943764138729,0.131641561624618
DecapterusMaruadsi,80,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.4365633703704,0.497019748888889,38.9397856555556,0.410841305444444,-0.0187655928555444,0.274721942250263,0.293487535105807
DecapterusMaruadsi,81,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8110601193416,0.453849786995885,38.6967189555556,0.410714747555556,0.00425659337936172,0.14407812912999,0.139821535750629
DecapterusMaruadsi,81,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.8187714032922,0.495953882427984,38.6967189555556,0.410714747555556,0.00454321080291673,0.27206922289626,0.267526012093343
DecapterusMaruadsi,82,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8171377777778,0.442883331399177,39.0143837111111,0.404051382777778,-0.00731236737052832,0.132387929567194,0.139700296937722
DecapterusMaruadsi,82,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5709332016461,0.501172130781893,39.0143837111111,0.404051382777778,-0.0164920591477916,0.310767420781129,0.32725947992892
DecapterusMaruadsi,83,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.6566876707819,0.445824450041152,38.9875180333333,0.417108159444445,-0.0122942905395499,0.0960542050751822,0.108348495614732
DecapterusMaruadsi,83,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6768805596708,0.500930456954733,38.9875180333333,0.417108159444445,-0.0115408743455239,0.264188796808126,0.27572967115365
DecapterusMaruadsi,84,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7732011604938,0.449596285761317,39.0892758222222,0.415995249444444,-0.0117130065592682,0.112063063841962,0.12377607040123
DecapterusMaruadsi,84,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5537836460905,0.495914137530864,39.0892758222222,0.415995249444444,-0.0199004047952431,0.253523301053567,0.27342370584881
DecapterusMaruadsi,85,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.6939683209877,0.450688652098766,39.0140331222222,0.417737414555556,-0.0118844521574937,0.109534760917361,0.121419213074855
DecapterusMaruadsi,85,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.4196348395062,0.497781724897119,39.0140331222222,0.417737414555556,-0.0221493394596974,0.252916901567771,0.275066241027469
DecapterusMaruadsi,86,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.5182871316873,0.455303765349794,38.9363658444444,0.405108386666667,-0.0155746858398722,0.168521438047194,0.184096123887066
DecapterusMaruadsi,86,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.3945766419753,0.495567094609054,38.9363658444444,0.405108386666667,-0.0202156952931613,0.29077244406883,0.310988139361991
DecapterusMaruadsi,87,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.529931617284,0.455250442757202,39.2099441555556,0.404269331666667,-0.0252399615969611,0.171343657039812,0.196583618636773
DecapterusMaruadsi,87,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.549454255144,0.505099031399177,39.2099441555556,0.404269331666667,-0.024509151066774,0.321249511927522,0.345758662994296
DecapterusMaruadsi,88,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8460392962963,0.447489908971193,39.3359323777778,0.412800289222222,-0.0180802697693802,0.116411167983252,0.134491437752632
DecapterusMaruadsi,88,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5147532798354,0.502779497201646,39.3359323777778,0.412800289222222,-0.030436596502355,0.284481837867259,0.314918434369614
DecapterusMaruadsi,89,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.4989921111111,0.445164410123457,39.1455031222222,0.408881157888889,-0.0240259089400781,0.122656675172799,0.146682584112877
DecapterusMaruadsi,89,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.7445262716049,0.495972978230453,39.1455031222222,0.408881157888889,-0.0148540815504269,0.278579939400087,0.293434020950514
DecapterusMaruadsi,90,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7255605802469,0.448412032798354,39.4557430555556,0.409574501777778,-0.0269491865269435,0.130699089710473,0.157648276237416
DecapterusMaruadsi,90,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.901432308642,0.497178461111111,39.4557430555556,0.409574501777778,-0.0204120350781235,0.279637894366481,0.300049929444605
DecapterusMaruadsi,91,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7497062633745,0.443510473662551,39.3544617222222,0.413516324666667,-0.0223418329765356,0.101023889922038,0.123365722898574
DecapterusMaruadsi,91,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.9839767695473,0.496101954691358,39.3544617222222,0.413516324666667,-0.0136459393159109,0.262692356825375,0.276338296141286
DecapterusMaruadsi,92,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.5801961604938,0.450933681975309,38.7335803555556,0.410803415666667,-0.00572438491202386,0.134467097314933,0.140191482226957
DecapterusMaruadsi,92,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5029331646091,0.494780628436214,38.7335803555556,0.410803415666667,-0.00861650876097226,0.268340840138297,0.276957348899269
DecapterusMaruadsi,93,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8558896790123,0.449124569341564,39.0732157222222,0.415662251111111,-0.00804669875253349,0.11170391309974,0.119750611852274
DecapterusMaruadsi,93,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.709281,0.501824085473251,39.0732157222222,0.415662251111111,-0.0135004833363681,0.271769982031866,0.285270465368234
DecapterusMaruadsi,94,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,39.0661183497942,0.441093469135803,38.9247262888889,0.410468578,0.00523102037209331,0.103812614224183,0.0985815938520893
DecapterusMaruadsi,94,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.7386592880659,0.510105471769547,38.9247262888889,0.410468578,-0.00691287022764636,0.31352379052552,0.320436660753167
DecapterusMaruadsi,95,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8483574238683,0.444795178106996,39.0145930444445,0.411381244333333,-0.00616025127151557,0.112665128211165,0.11882537948268
DecapterusMaruadsi,95,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.6326396748971,0.495475989382716,39.0145930444445,0.411381244333333,-0.0141935947350459,0.268339126433635,0.282532721168681
DecapterusMaruadsi,96,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.8365487777778,0.453373444032922,38.8821631111111,0.401845873111111,-0.00169348097646634,0.174057623163937,0.175751104140403
DecapterusMaruadsi,96,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5871845308642,0.505771745226338,38.8821631111111,0.401845873111111,-0.0109866987275228,0.331844177819756,0.342830876547278
DecapterusMaruadsi,97,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.7864752222222,0.450768390288066,38.9579283888889,0.407077108222222,-0.00636328848928738,0.147084256891971,0.153447545381258
DecapterusMaruadsi,97,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.4683954485597,0.506196634238683,38.9579283888889,0.407077108222222,-0.0182433085101566,0.314395820306243,0.3326391288164
DecapterusMaruadsi,98,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.9114770288066,0.448698138888889,39.0285959666667,0.405842598111111,-0.00433581934246429,0.144824898599469,0.149160717941933
DecapterusMaruadsi,98,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.7394058024691,0.49913265436214,39.0285959666667,0.405842598111111,-0.0107297379227167,0.298502989813634,0.309232727736351
DecapterusMaruadsi,99,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.6475963374486,0.451583588765432,39.1229559222222,0.413819758888889,-0.0176366873188477,0.125990525302745,0.143627212621593
DecapterusMaruadsi,99,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.2591579670782,0.501744739423868,39.1229559222222,0.413819758888889,-0.0322102545190216,0.277951053606551,0.310161308125573
DecapterusMaruadsi,100,Decapterus maruadsi,Mid-trophic species,10,SSP1-2.6,38.6523843909465,0.447180761728395,38.4530366666667,0.40499641,0.00745988051374439,0.142949003377431,0.135489122863686
DecapterusMaruadsi,100,Decapterus maruadsi,Mid-trophic species,10,SSP5-8.5,38.5943548353909,0.502095713621399,38.4530366666667,0.40499641,0.00529230765275119,0.310053289199956,0.304760981547205
EngraulisJaponicus,1,Engraulis japonicus,Prey,1,SSP1-2.6,27.7092752777778,1.49244274654321,26.3932952377778,1.17581781322222,0.070197494055127,0.344011048036805,0.273813553981678
EngraulisJaponicus,1,Engraulis japonicus,Prey,1,SSP5-8.5,30.030724691358,1.78002854683128,26.3932952377778,1.17581781322222,0.186267805655991,0.598235838801945,0.411968033145954
EngraulisJaponicus,2,Engraulis japonicus,Prey,1,SSP1-2.6,28.7382000102881,1.4544292209465,28.1191591377778,1.16010474833333,0.0314162494231794,0.326198014882861,0.294781765459681
EngraulisJaponicus,2,Engraulis japonicus,Prey,1,SSP5-8.5,29.5667963497942,1.89960101164609,28.1191591377778,1.16010474833333,0.0724244782578974,0.711441354378656,0.639016876120759
EngraulisJaponicus,3,Engraulis japonicus,Prey,1,SSP1-2.6,28.2881136975309,1.48596367032922,26.478228,1.14752997344444,0.0953894024036335,0.372867007215203,0.27747760481157
EngraulisJaponicus,3,Engraulis japonicus,Prey,1,SSP5-8.5,29.8675546666667,1.8579069518107,26.478228,1.14752997344444,0.17377254931005,0.695146412816349,0.521373863506299
EngraulisJaponicus,4,Engraulis japonicus,Prey,1,SSP1-2.6,27.9316271897119,1.47673400119342,26.1533277444445,1.161372071,0.0949050955640412,0.346579736776785,0.251674641212744
EngraulisJaponicus,4,Engraulis japonicus,Prey,1,SSP5-8.5,29.0775292839506,1.86712968530864,26.1533277444445,1.161372071,0.152910162353492,0.684991891140108,0.532081728786617
EngraulisJaponicus,5,Engraulis japonicus,Prey,1,SSP1-2.6,28.2668083600823,1.53592301197531,27.0043457444445,1.13971566,0.065917400498384,0.430431961900524,0.36451456140214
EngraulisJaponicus,5,Engraulis japonicus,Prey,1,SSP5-8.5,29.1316909835391,1.93392701333333,27.0043457444445,1.13971566,0.109397851448655,0.762859407345292,0.653461555896636
EngraulisJaponicus,6,Engraulis japonicus,Prey,1,SSP1-2.6,28.2269906152263,1.48903216185185,26.57256335,1.16674019144444,0.0871379202645131,0.351891576365982,0.264753656101469
EngraulisJaponicus,6,Engraulis japonicus,Prey,1,SSP5-8.5,28.9567475596708,1.8624496809465,26.57256335,1.16674019144444,0.123962161473781,0.674718108941505,0.550755947467723
EngraulisJaponicus,7,Engraulis japonicus,Prey,1,SSP1-2.6,27.9111433312757,1.48849914156379,26.5530146666667,1.141309666,0.0719655580112582,0.383168105388162,0.311202547376904
EngraulisJaponicus,7,Engraulis japonicus,Prey,1,SSP5-8.5,29.8376526625514,1.84111958390947,26.5530146666667,1.141309666,0.168258377700445,0.689893051108035,0.52163467340759
EngraulisJaponicus,8,Engraulis japonicus,Prey,1,SSP1-2.6,28.8915703786008,1.44967133975309,26.6597945666667,1.17762333077778,0.115982959145913,0.299847699583651,0.183864740437738
EngraulisJaponicus,8,Engraulis japonicus,Prey,1,SSP5-8.5,28.5061190411523,1.84423408950617,26.6597945666667,1.17762333077778,0.0966059738264361,0.647143630252073,0.550537656425637
EngraulisJaponicus,9,Engraulis japonicus,Prey,1,SSP1-2.6,27.873403063786,1.52712260786008,27.1139793888889,1.15915818655556,0.0398522856766684,0.397738436532468,0.3578861508558
EngraulisJaponicus,9,Engraulis japonicus,Prey,1,SSP5-8.5,28.4589636893004,1.85514780547325,27.1139793888889,1.15915818655556,0.0698462620635431,0.678456675797495,0.608610413733952
EngraulisJaponicus,10,Engraulis japonicus,Prey,1,SSP1-2.6,27.7524349032922,1.52304168049383,26.66727395,1.15742032044444,0.0575440005429051,0.396042545682622,0.338498545139717
EngraulisJaponicus,10,Engraulis japonicus,Prey,1,SSP5-8.5,28.6748082736626,1.82701175090535,26.66727395,1.15742032044444,0.104713486504539,0.658573034705667,0.553859548201128
EngraulisJaponicus,11,Engraulis japonicus,Prey,1,SSP1-2.6,28.4529199382716,1.49183640921811,26.4851410444444,1.17851308488889,0.103393522936221,0.340121565449021,0.2367280425128
EngraulisJaponicus,11,Engraulis japonicus,Prey,1,SSP5-8.5,29.0713047078189,1.86133965209877,26.4851410444444,1.17851308488889,0.134412628858581,0.659373561663922,0.52496093280534
EngraulisJaponicus,12,Engraulis japonicus,Prey,1,SSP1-2.6,27.4739726440329,1.51445191242798,27.495829,1.168403644,-0.00114725020226461,0.37425700700294,0.375404257205204
EngraulisJaponicus,12,Engraulis japonicus,Prey,1,SSP5-8.5,29.2416527798354,1.87864477855967,27.495829,1.168403644,0.088812072222214,0.685153539428884,0.59634146720667
EngraulisJaponicus,13,Engraulis japonicus,Prey,1,SSP1-2.6,28.9878337962963,1.52075787209877,28.3181807311111,1.16418313366667,0.0337189435519558,0.385472450720909,0.351753507168953
EngraulisJaponicus,13,Engraulis japonicus,Prey,1,SSP5-8.5,29.4969152407407,1.75774786481481,28.3181807311111,1.16418313366667,0.058835502574377,0.594410120480492,0.535574617906115
EngraulisJaponicus,14,Engraulis japonicus,Prey,1,SSP1-2.6,27.8936825205761,1.4806860572428,27.3197682277778,1.12426088177778,0.0299931670496569,0.397288937353188,0.367295770303532
EngraulisJaponicus,14,Engraulis japonicus,Prey,1,SSP5-8.5,28.3593888065844,1.92758702160494,27.3197682277778,1.12426088177778,0.0538811960484708,0.777819144601147,0.723937948552677
EngraulisJaponicus,15,Engraulis japonicus,Prey,1,SSP1-2.6,27.5989682798354,1.47235664547325,26.6098617166667,1.16736434377778,0.0526533232399029,0.334872266314316,0.282218943074413
EngraulisJaponicus,15,Engraulis japonicus,Prey,1,SSP5-8.5,28.8015938333333,1.90890699703704,26.6098617166667,1.16736434377778,0.114187637138894,0.709491907560486,0.595304270421592
