scenario,run,species,latin,group,species_order,biomass,yield
SSP1-2.6,65,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,53251.8807407407,12070.8273864198
SSP1-2.6,66,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,46002.5092839506,10523.0407382716
SSP1-2.6,67,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,49680.9077530864,11272.551737037
SSP1-2.6,68,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,50939.5921851852,11540.5697061728
SSP1-2.6,69,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,48233.4284074074,10964.3010061728
SSP1-2.6,70,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,40027.5540740741,9202.09729506173
SSP1-2.6,71,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,49865.212691358,11301.6493518519
SSP1-2.6,72,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,48786.1112716049,11050.8312049383
SSP1-2.6,73,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,45663.7561481482,10484.6598839506
SSP1-2.6,74,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,44130.487654321,10039.735354321
SSP1-2.6,75,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,55320.5653703704,12537.7135246914
SSP1-2.6,76,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,45467.3367407408,10419.841845679
SSP1-2.6,77,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,50757.9730987655,11564.9157024691
SSP1-2.6,78,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,47170.0951358025,10708.5099222222
SSP1-2.6,79,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,41439.8947654321,9481.53157654322
SSP1-2.6,80,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,44568.373962963,10182.2107938272
SSP1-2.6,81,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,51015.0517777778,11574.2312592593
SSP1-2.6,82,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,46863.2308641975,10669.1832592593
SSP1-2.6,83,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,48637.8542345679,10996.5895444444
SSP1-2.6,84,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,47462.3720987654,10810.2872135803
SSP1-2.6,85,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,51204.6976172839,11674.8576135802
SSP1-2.6,86,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,45477.8341111111,10407.5982925926
SSP1-2.6,87,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,52626.3095679013,11932.3750061728
SSP1-2.6,88,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,49972.2361851852,11288.7177160494
SSP1-2.6,89,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,50218.6467530864,11358.1246407407
SSP1-2.6,90,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,47927.9678148148,10937.1249765432
SSP1-2.6,91,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,47507.754691358,10756.1558135802
SSP1-2.6,92,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,49083.4762469136,11200.1339740741
SSP1-2.6,93,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,43285.1521111111,9861.14447901234
SSP1-2.6,94,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,50705.004617284,11520.2296185185
SSP1-2.6,95,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,48212.6683209876,10971.3550234568
SSP1-2.6,96,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,45766.1754938272,10424.0000888889
SSP1-2.6,97,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,49371.5148888889,11208.5554283951
SSP1-2.6,98,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,45810.5777962963,10399.4566654321
SSP1-2.6,99,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,46931.0901851852,10647.7195432099
SSP1-2.6,100,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,47340.3694197531,10778.3067679012
SSP1-2.6,1,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,728262.737901235,124210.386246914
SSP1-2.6,2,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,701235.347777778,119329.755790123
SSP1-2.6,3,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,697199.571604938,118920.588246914
SSP1-2.6,4,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,704672.458518519,120049.619222222
SSP1-2.6,5,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,742752.332716049,126214.205160494
SSP1-2.6,6,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,669776.010740741,114089.933382716
SSP1-2.6,7,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,660639.22345679,112740.334395062
SSP1-2.6,8,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,719776.09691358,122828.217753086
SSP1-2.6,9,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,701430.49308642,119633.347950617
SSP1-2.6,10,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,751960.838888889,128279.388259259
SSP1-2.6,11,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,695773.788888889,118721.232530864
SSP1-2.6,12,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,693255.077901235,117957.601530864
SSP1-2.6,13,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,744715.48345679,127179.312592593
SSP1-2.6,14,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,772499.847407407,131456.276320988
SSP1-2.6,15,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,709751.518765432,120977.247283951
SSP1-2.6,16,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,672974.814691358,114924.142987654
SSP1-2.6,17,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,690954.016790124,117902.631987654
SSP1-2.6,18,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,658061.506790124,112067.487024691
SSP1-2.6,19,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,698651.762345679,119529.287839506
SSP1-2.6,20,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,628727.061481482,107104.410185185
SSP1-2.6,21,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,780016.582469136,133113.719802469
SSP1-2.6,22,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,635311.26691358,108598.731506173
SSP1-2.6,23,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,735175.407654321,125821.45382716
SSP1-2.6,24,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,665025.721975309,113294.65017284
SSP1-2.6,25,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,721699.89617284,123236.70682716
SSP1-2.6,26,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,657457.105555556,112184.517604938
SSP1-2.6,27,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,725024.790493827,123975.467827161
SSP1-2.6,28,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,752516.39962963,128859.77837037
SSP1-2.6,29,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,776468.651728395,132140.467814815
SSP1-2.6,30,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,704582.856172839,120527.912864198
SSP1-2.6,31,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,742676.670617284,126808.047469136
SSP1-2.6,32,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,747567.120246914,127489.943851852
SSP1-2.6,33,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,717138.706296296,122617.965827161
SSP1-2.6,34,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,669267.145432099,114092.987975309
SSP1-2.6,35,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,701334.562345679,119275.364061728
SSP1-2.6,36,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,714707.75,122490.470901234
SSP1-2.6,37,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,693896.820246914,118355.341345679
SSP1-2.6,38,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,678612.956790123,115985.318419753
SSP1-2.6,39,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,713827.751604939,122114.237123457
SSP1-2.6,40,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,704863.805061728,120002.776666667
SSP1-2.6,41,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,701783.46308642,119839.950814815
SSP1-2.6,42,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,799128.452839506,136671.568864198
SSP1-2.6,43,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,628784.662469136,107067.595938272
SSP1-2.6,44,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,656725.739382716,112216.256320988
SSP1-2.6,45,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,762728.039753086,129739.973938272
SSP1-2.6,46,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,703063.705802469,120072.940333333
SSP1-2.6,47,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,708202.227901235,120698.087691358
SSP1-2.6,48,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,717144.364567901,122886.112012346
SSP1-2.6,49,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,722617.345432099,123361.757469136
SSP1-2.6,50,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,660262.566296296,112766.579444444
SSP1-2.6,51,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,709822.730617284,120800.726617284
SSP1-2.6,52,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,690239.885308642,117486.336901235
SSP1-2.6,53,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,732338.476790124,124838.732037037
SSP1-2.6,54,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,700116.116419753,119383.180666667
SSP1-2.6,55,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,645278.256419753,110284.688814815
SSP1-2.6,56,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,670976.122098766,114817.69537037
SSP1-2.6,57,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,670713.942962963,114303.06145679
SSP1-2.6,58,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,639228.321234568,109229.569938272
SSP1-2.6,59,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,682946.782716049,116213.776777778
SSP1-2.6,60,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,706880.145679012,120691.73454321
SSP1-2.6,61,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,734974.906296297,125236.413160494
SSP1-2.6,62,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,706104.942962963,120635.815604938
SSP1-2.6,63,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,714621.788024692,122023.616
SSP1-2.6,64,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,675607.277530864,115155.325259259
SSP1-2.6,65,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,734701.10345679,125131.074469136
SSP1-2.6,66,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,730793.664691358,124179.76245679
SSP1-2.6,67,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,740219.275555556,126722.582
SSP1-2.6,68,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,705012.638271605,120237.169358025
SSP1-2.6,69,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,678291.893950618,115514.217530864
SSP1-2.6,70,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,693709.782098765,118447.207160494
SSP1-2.6,71,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,712037.836049383,121764.899777778
SSP1-2.6,72,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,735024.831234568,125321.033962963
SSP1-2.6,73,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,738060.714074074,125822.448555556
SSP1-2.6,74,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,752735.208148148,128625.236765432
SSP1-2.6,75,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,643256.24691358,109810.563234568
SSP1-2.6,76,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,675019.511975309,115142.517938272
SSP1-2.6,77,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,729225.095925926,123987.242864198
SSP1-2.6,78,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,706673.960370371,120215.769975309
SSP1-2.6,79,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,699627.245061728,119605.04291358
SSP1-2.6,80,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,724895.460617284,122889.269185185
SSP1-2.6,81,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,705930.233827161,120681.10991358
SSP1-2.6,82,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,732744.346296296,125083.131469136
SSP1-2.6,83,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,657053.359876543,111838.611234568
SSP1-2.6,84,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,696394.325061728,118692.875827161
SSP1-2.6,85,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,728422.037160494,124355.205320988
SSP1-2.6,86,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,690891.077037037,117865.471185185
SSP1-2.6,87,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,640799.246049383,109406.191753086
SSP1-2.6,88,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,676798.711851852,115438.630567901
SSP1-2.6,89,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,692177.437407408,118051.057765432
SSP1-2.6,90,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,744804.204320988,127015.777777778
SSP1-2.6,91,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,709765.667283951,120730.141098765
SSP1-2.6,92,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,637195.569506173,108974.219345679
SSP1-2.6,93,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,756662.434691358,129286.946493827
SSP1-2.6,94,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,716049.090740741,122072.976197531
SSP1-2.6,95,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,655897.303827161,112061.346506173
SSP1-2.6,96,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,742773.189382716,126824.379790123
SSP1-2.6,97,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,757906.603703704,129125.899753086
SSP1-2.6,98,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,692913.176419753,118136.028703704
SSP1-2.6,99,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,688416.637407408,117239.837320988
SSP1-2.6,100,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,670432.361604938,114414.876592593
SSP1-2.6,1,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14409.6482308642,8524.94387160494
SSP1-2.6,2,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16350.6035666667,9742.20844320988
SSP1-2.6,3,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14041.4657432099,8387.23613827161
SSP1-2.6,4,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,10158.780162963,6076.78711234568
SSP1-2.6,5,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13005.8520222222,7882.60698271605
SSP1-2.6,6,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14131.3509975309,8283.23903333334
SSP1-2.6,7,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12213.9635604938,7308.47815308642
SSP1-2.6,8,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13956.871291358,8297.71659135803
SSP1-2.6,9,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14392.659708642,8540.50788641976
SSP1-2.6,10,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16412.2071308642,9742.08245679013
SSP1-2.6,11,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16694.1957975309,9826.29558148148
SSP1-2.6,12,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15039.3597851852,8827.917
SSP1-2.6,13,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14203.5860098765,8504.46893518519
SSP1-2.6,14,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15313.8064703704,9095.00653950617
SSP1-2.6,15,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,10608.0899296296,6444.43234518518
SSP1-2.6,16,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14014.7385012346,8349.44691604939
SSP1-2.6,17,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15318.5729407407,9004.90912345679
SSP1-2.6,18,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13196.5488444444,7928.26337703704
SSP1-2.6,19,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15725.2908555556,9309.58461234568
SSP1-2.6,20,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12149.8892148148,7287.12127160494
SSP1-2.6,21,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13343.2370604938,7909.39031049383
SSP1-2.6,22,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12526.2711222222,7505.11411296296
SSP1-2.6,23,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16079.2173320988,9558.78457037037
SSP1-2.6,24,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13446.0964049383,7946.52913283951
SSP1-2.6,25,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15280.981982716,9037.38781481482
SSP1-2.6,26,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,11080.851537037,6752.91856666667
SSP1-2.6,27,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16506.2272469136,9820.5541308642
SSP1-2.6,28,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13677.0828703704,8176.44134691358
SSP1-2.6,29,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14216.6616888889,8416.15769506173
SSP1-2.6,30,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16955.5060395062,9926.50948518519
SSP1-2.6,31,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15634.4631839506,9240.90912716049
SSP1-2.6,32,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13795.2686271605,8209.29170864198
SSP1-2.6,33,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12110.9699407407,7283.06070617284
SSP1-2.6,34,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12754.7791259259,7666.25635679012
SSP1-2.6,35,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15810.3094419753,9372.21432839506
SSP1-2.6,36,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,12113.1075716049,7279.7527345679
SSP1-2.6,37,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14436.6980259259,8650.4802345679
SSP1-2.6,38,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16131.5815271605,9519.07333333333
SSP1-2.6,39,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,16242.9533580247,9575.54782716049
SSP1-2.6,40,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14083.7136123457,8342.18422592593
SSP1-2.6,41,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,11038.9050259259,6605.98714691358
SSP1-2.6,42,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13991.8951592593,8200.97191111112
SSP1-2.6,43,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14332.8776950617,8490.13639753087
SSP1-2.6,44,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,15836.7555740741,9391.89125555555
SSP1-2.6,45,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13518.328242716,7970.70237209877
SSP1-2.6,46,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13745.7879160494,8227.4149654321
SSP1-2.6,47,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,13924.1819197531,8270.95513209877
SSP1-2.6,48,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,11626.3344518519,6992.79885679012
SSP1-2.6,49,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,11652.2640222222,6976.63256049383
SSP1-2.6,50,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,14688.9040518518,8642.36899135802
