indicator,scenario,year,species,latin,group,species_order,mean,sd,n_runs,se,ci_low,ci_high
biomass,SSP5-8.5,2034,EngraulisJaponicus,Engraulis japonicus,Prey,1,857116.7224,138649.417908977,100,13864.9417908977,829605.669865742,884627.774934258
biomass,SSP5-8.5,2035,EngraulisJaponicus,Engraulis japonicus,Prey,1,834420.5187,113862.083433501,100,11386.2083433501,811827.81109083,857013.22630917
biomass,SSP5-8.5,2036,EngraulisJaponicus,Engraulis japonicus,Prey,1,840011.2744,125424.309131596,100,12542.4309131596,815124.370368007,864898.178431993
biomass,SSP5-8.5,2037,EngraulisJaponicus,Engraulis japonicus,Prey,1,839104.7994,128939.123090012,100,12893.9123090012,813520.480024211,864689.118775789
biomass,SSP5-8.5,2038,EngraulisJaponicus,Engraulis japonicus,Prey,1,834616.4829,134334.053978657,100,13433.4053978657,807961.692192022,861271.273607978
biomass,SSP5-8.5,2039,EngraulisJaponicus,Engraulis japonicus,Prey,1,804596.4759,133269.749051697,100,13326.9749051697,778152.866379795,831040.085420205
biomass,SSP5-8.5,2040,EngraulisJaponicus,Engraulis japonicus,Prey,1,780173.1385,125259.691348404,100,12525.9691348404,755318.898207602,805027.378792399
biomass,SSP5-8.5,2041,EngraulisJaponicus,Engraulis japonicus,Prey,1,831690.9833,113093.991172728,100,11309.3991172728,809250.681859251,854131.284740749
biomass,SSP5-8.5,2042,EngraulisJaponicus,Engraulis japonicus,Prey,1,848464.5974,139589.084261877,100,13958.9084261877,820767.094675116,876162.100124884
biomass,SSP5-8.5,2043,EngraulisJaponicus,Engraulis japonicus,Prey,1,786286.539,106522.69462042,100,10652.269462042,765150.12536055,807422.95263945
biomass,SSP5-8.5,2044,EngraulisJaponicus,Engraulis japonicus,Prey,1,796877.0071,125403.083173904,100,12540.3083173904,771994.314758514,821759.699441486
biomass,SSP5-8.5,2045,EngraulisJaponicus,Engraulis japonicus,Prey,1,800361.0807,115017.344115892,100,11501.7344115892,777539.14430788,823183.01709212
biomass,SSP5-8.5,2046,EngraulisJaponicus,Engraulis japonicus,Prey,1,765869.4998,130281.263462119,100,13028.1263462119,740018.870656437,791720.128943563
biomass,SSP5-8.5,2047,EngraulisJaponicus,Engraulis japonicus,Prey,1,796650.0625,132297.223123925,100,13229.7223123925,770399.42322297,822900.70177703
biomass,SSP5-8.5,2048,EngraulisJaponicus,Engraulis japonicus,Prey,1,817065.7014,148876.239434978,100,14887.6239434978,787525.425602468,846605.977197532
biomass,SSP5-8.5,2049,EngraulisJaponicus,Engraulis japonicus,Prey,1,825264.5023,135313.114575643,100,13531.3114575643,798415.444728706,852113.559871295
biomass,SSP5-8.5,2050,EngraulisJaponicus,Engraulis japonicus,Prey,1,801926.9874,125396.503283218,100,12539.6503283218,777045.600651578,826808.374148422
biomass,SSP5-8.5,2051,EngraulisJaponicus,Engraulis japonicus,Prey,1,795998.0808,136030.847175469,100,13603.0847175469,769006.609509577,822989.552090423
biomass,SSP5-8.5,2052,EngraulisJaponicus,Engraulis japonicus,Prey,1,769750.6048,110194.630617826,100,11019.4630617826,747885.599395431,791615.610204569
biomass,SSP5-8.5,2053,EngraulisJaponicus,Engraulis japonicus,Prey,1,776405.5467,137630.093681863,100,13763.0093681863,749096.750206802,803714.343193198
biomass,SSP5-8.5,2054,EngraulisJaponicus,Engraulis japonicus,Prey,1,743123.6378,116095.655038786,100,11609.5655038786,720087.741126651,766159.534473349
biomass,SSP5-8.5,2055,EngraulisJaponicus,Engraulis japonicus,Prey,1,736274.5264,118237.615038842,100,11823.7615038842,712813.618392478,759735.434407522
biomass,SSP5-8.5,2056,EngraulisJaponicus,Engraulis japonicus,Prey,1,725734.5581,124864.850642467,100,12486.4850642467,700958.662769791,750510.453430209
biomass,SSP5-8.5,2057,EngraulisJaponicus,Engraulis japonicus,Prey,1,735073.3541,122708.570938776,100,12270.8570938776,710725.311443834,759421.396756166
biomass,SSP5-8.5,2058,EngraulisJaponicus,Engraulis japonicus,Prey,1,750429.1045,121842.561057458,100,12184.2561057458,726252.896992509,774605.312007491
biomass,SSP5-8.5,2059,EngraulisJaponicus,Engraulis japonicus,Prey,1,719086.552,115257.059932539,100,11525.7059932539,696217.050789185,741956.053210816
biomass,SSP5-8.5,2060,EngraulisJaponicus,Engraulis japonicus,Prey,1,744622.5501,127011.655914383,100,12701.1655914383,719420.682028562,769824.418171438
biomass,SSP5-8.5,2061,EngraulisJaponicus,Engraulis japonicus,Prey,1,740304.9748,127277.031156798,100,12727.7031156798,715050.450523109,765559.499076891
biomass,SSP5-8.5,2062,EngraulisJaponicus,Engraulis japonicus,Prey,1,698423.409,112884.465275931,100,11288.4465275931,676024.682042873,720822.135957127
biomass,SSP5-8.5,2063,EngraulisJaponicus,Engraulis japonicus,Prey,1,655210.6943,108138.772087836,100,10813.8772087836,633753.615829958,676667.772770043
biomass,SSP5-8.5,2064,EngraulisJaponicus,Engraulis japonicus,Prey,1,708779.9222,113016.47491979,100,11301.647491979,686355.001665561,731204.842734439
biomass,SSP5-8.5,2065,EngraulisJaponicus,Engraulis japonicus,Prey,1,740550.7506,113538.898934307,100,11353.8898934307,718022.169807009,763079.331392991
biomass,SSP5-8.5,2066,EngraulisJaponicus,Engraulis japonicus,Prey,1,710418.4226,105121.354192169,100,10512.1354192169,689560.065303818,731276.779896182
biomass,SSP5-8.5,2067,EngraulisJaponicus,Engraulis japonicus,Prey,1,687004.7656,104468.920330657,100,10446.8920330657,666275.865336598,707733.665863402
biomass,SSP5-8.5,2068,EngraulisJaponicus,Engraulis japonicus,Prey,1,720049.3119,117865.506859833,100,11786.5506859833,696662.238228139,743436.385571861
biomass,SSP5-8.5,2069,EngraulisJaponicus,Engraulis japonicus,Prey,1,729444.3096,113157.374779077,100,11315.7374779077,706991.431476634,751897.187723366
biomass,SSP5-8.5,2070,EngraulisJaponicus,Engraulis japonicus,Prey,1,720884.1985,117316.491488193,100,11731.6491488193,697606.061388848,744162.335611152
biomass,SSP5-8.5,2071,EngraulisJaponicus,Engraulis japonicus,Prey,1,722932.5777,123652.928200437,100,12365.2928200437,698397.15407514,747468.001324861
biomass,SSP5-8.5,2072,EngraulisJaponicus,Engraulis japonicus,Prey,1,708699.3737,121356.928874633,100,12135.6928874633,684619.526153449,732779.221246551
biomass,SSP5-8.5,2073,EngraulisJaponicus,Engraulis japonicus,Prey,1,702350.9149,120149.605786745,100,12014.9605786745,678510.626447152,726191.203352849
biomass,SSP5-8.5,2074,EngraulisJaponicus,Engraulis japonicus,Prey,1,699802.6778,124611.547374786,100,12461.1547374786,675077.043333554,724528.312266446
biomass,SSP5-8.5,2075,EngraulisJaponicus,Engraulis japonicus,Prey,1,673740.2322,105994.202399767,100,10599.4202399767,652708.68288285,694771.78151715
biomass,SSP5-8.5,2076,EngraulisJaponicus,Engraulis japonicus,Prey,1,669599.8097,105520.246711471,100,10552.0246711471,648662.303473952,690537.315926048
biomass,SSP5-8.5,2077,EngraulisJaponicus,Engraulis japonicus,Prey,1,655288.6286,114042.725040497,100,11404.2725040497,632660.077776954,677917.179423046
biomass,SSP5-8.5,2078,EngraulisJaponicus,Engraulis japonicus,Prey,1,651583.4359,100619.885557502,100,10061.9885557502,631618.267641012,671548.604158988
biomass,SSP5-8.5,2079,EngraulisJaponicus,Engraulis japonicus,Prey,1,676849.3349,104663.506009459,100,10466.3506009459,656081.824616357,697616.845183644
biomass,SSP5-8.5,2080,EngraulisJaponicus,Engraulis japonicus,Prey,1,653444.7878,103364.025412837,100,10336.4025412837,632935.122659164,673954.452940836
biomass,SSP5-8.5,2081,EngraulisJaponicus,Engraulis japonicus,Prey,1,679876.6435,104626.475367156,100,10462.6475367156,659116.480899175,700636.806100825
biomass,SSP5-8.5,2082,EngraulisJaponicus,Engraulis japonicus,Prey,1,662638.8928,104269.085859358,100,10426.9085859358,641949.644031144,683328.141568856
biomass,SSP5-8.5,2083,EngraulisJaponicus,Engraulis japonicus,Prey,1,657962.1506,107732.812079735,100,10773.2812079735,636585.623402932,679338.677797069
biomass,SSP5-8.5,2084,EngraulisJaponicus,Engraulis japonicus,Prey,1,638582.259,95950.3694401289,100,9595.03694401289,619543.624044592,657620.893955408
biomass,SSP5-8.5,2085,EngraulisJaponicus,Engraulis japonicus,Prey,1,649317.5886,111020.499300127,100,11102.0499300127,627288.71293151,671346.46426849
biomass,SSP5-8.5,2086,EngraulisJaponicus,Engraulis japonicus,Prey,1,662386.6558,113288.337480156,100,11328.8337480156,639907.791835483,684865.519764517
biomass,SSP5-8.5,2087,EngraulisJaponicus,Engraulis japonicus,Prey,1,656115.2405,112927.087701019,100,11292.7087701019,633708.056329035,678522.424670965
biomass,SSP5-8.5,2088,EngraulisJaponicus,Engraulis japonicus,Prey,1,631899.3438,107606.980451102,100,10760.6980451102,610547.78432799,653250.903272011
biomass,SSP5-8.5,2089,EngraulisJaponicus,Engraulis japonicus,Prey,1,614611.5315,88787.6860097303,100,8878.76860097304,596994.128332736,632228.934667264
biomass,SSP5-8.5,2090,EngraulisJaponicus,Engraulis japonicus,Prey,1,604781.6496,86164.3770570485,100,8616.43770570485,587684.767842052,621878.531357948
biomass,SSP5-8.5,2091,EngraulisJaponicus,Engraulis japonicus,Prey,1,603171.8278,100167.483793173,100,10016.7483793173,583296.425865983,623047.229734017
biomass,SSP5-8.5,2092,EngraulisJaponicus,Engraulis japonicus,Prey,1,618561.992,93768.9722200841,100,9376.89722200841,599956.193578807,637167.790421193
biomass,SSP5-8.5,2093,EngraulisJaponicus,Engraulis japonicus,Prey,1,601837.4017,98799.0443864379,100,9879.90443864379,582233.527832789,621441.275567211
biomass,SSP5-8.5,2094,EngraulisJaponicus,Engraulis japonicus,Prey,1,610570.0034,98895.2477703251,100,9889.52477703251,590947.040694278,630192.966105722
biomass,SSP5-8.5,2095,EngraulisJaponicus,Engraulis japonicus,Prey,1,622404.3598,98498.3767742236,100,9849.83767742236,602860.144910084,641948.574689916
biomass,SSP5-8.5,2096,EngraulisJaponicus,Engraulis japonicus,Prey,1,621781.5795,99936.1858895266,100,9993.61858895266,601952.072088111,641611.086911889
biomass,SSP5-8.5,2097,EngraulisJaponicus,Engraulis japonicus,Prey,1,620078.1246,101093.93061376,100,10109.393061376,600018.895517368,640137.353682633
biomass,SSP5-8.5,2098,EngraulisJaponicus,Engraulis japonicus,Prey,1,641385.1661,103305.99214788,100,10330.599214788,620887.016017972,661883.316182028
biomass,SSP5-8.5,2099,EngraulisJaponicus,Engraulis japonicus,Prey,1,623247.9277,96242.9533330368,100,9624.29533330368,604151.237752585,642344.617647415
biomass,SSP5-8.5,2100,EngraulisJaponicus,Engraulis japonicus,Prey,1,609740.6646,98777.644838145,100,9877.7644838145,590141.036867437,629340.292332563
biomass,Base,2020,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2021,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2022,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2023,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2024,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2025,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2026,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2027,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2028,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2029,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2030,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2031,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2032,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2033,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2034,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2035,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2036,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2037,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2038,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2039,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2040,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2041,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2042,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2043,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2044,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2045,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2046,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2047,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2048,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2049,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2050,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2051,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2052,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2053,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2054,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2055,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2056,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2057,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2058,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2059,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2060,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2061,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2062,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2063,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2064,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2065,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2066,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2067,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
biomass,Base,2068,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,91790.0010016667,1900.35828544574,100,190.035828544574,91412.9286892597,92167.0733140736
