run,species,scenario,age_future,latin,group,species_order,age_base,log2_response,paired_change_years
88,ScomberomorusNiphonius,SSP1-2.6,0.66210343037037,Scomberomorus niphonius,Predator,2,0.655913012333333,0.013552108737428,0.00619041803703702
88,ScomberomorusNiphonius,SSP5-8.5,0.667476141728395,Scomberomorus niphonius,Predator,2,0.655913012333333,0.0252117737698905,0.011563129395062
88,TodarodesPacificus,SSP1-2.6,1.00272174666667,Todarodes pacificus,Invertebrate,6,1.04199167733333,-0.0554224380496081,-0.03926993066666
88,TodarodesPacificus,SSP5-8.5,0.988177718765432,Todarodes pacificus,Invertebrate,6,1.04199167733333,-0.0765013228065721,-0.0538139585678979
88,TrachurusJaponicus,SSP1-2.6,0.462651017654321,Trachurus japonicus,Mid-trophic species,14,0.473917461333333,-0.0347114533334923,-0.011266443679012
88,TrachurusJaponicus,SSP5-8.5,0.464899013209877,Trachurus japonicus,Mid-trophic species,14,0.473917461333333,-0.0277184539654404,-0.00901844812345604
88,TrachysalambriaCurvirostris,SSP1-2.6,0.830077130123457,Trachysalambria curvirostris,Invertebrate,7,0.888773153666667,-0.0985698424623519,-0.05869602354321
88,TrachysalambriaCurvirostris,SSP5-8.5,0.854826911111111,Trachysalambria curvirostris,Invertebrate,7,0.888773153666667,-0.0561829125450395,-0.033946242555556
88,TrichiurusJaponicus,SSP1-2.6,1.16328152382716,Trichiurus japonicus,Predator,3,1.18917359766667,-0.0317590543395202,-0.0258920738395099
88,TrichiurusJaponicus,SSP5-8.5,1.12510851148148,Trichiurus japonicus,Predator,3,1.18917359766667,-0.0798951882559551,-0.0640650861851899
89,DecapterusMaruadsi,SSP1-2.6,0.537927494444444,Decapterus maruadsi,Mid-trophic species,10,0.538473254,-0.00146295823916163,-0.000545759555556025
89,DecapterusMaruadsi,SSP5-8.5,0.533359281111111,Decapterus maruadsi,Mid-trophic species,10,0.538473254,-0.0137670001059013,-0.00511397288888904
89,EngraulisJaponicus,SSP1-2.6,0.666902746049383,Engraulis japonicus,Prey,1,0.699821639666667,-0.0695108862715846,-0.032918893617284
89,EngraulisJaponicus,SSP5-8.5,0.665893319012346,Engraulis japonicus,Prey,1,0.699821639666667,-0.0716962103389353,-0.0339283206543209
89,LarimichthysPolyactis,SSP1-2.6,0.877539520617284,Larimichthys polyactis,Mid-trophic species,13,0.855453024,0.0367754663587557,0.022086496617284
89,LarimichthysPolyactis,SSP5-8.5,0.871862780864198,Larimichthys polyactis,Mid-trophic species,13,0.855453024,0.0274124593145722,0.016409756864198
89,MiichthysMiiuy,SSP1-2.6,0.580910580987654,Miichthys miiuy,Predator,5,0.584414981333333,-0.00867705369911757,-0.003504400345679
89,MiichthysMiiuy,SSP5-8.5,0.581908491975309,Miichthys miiuy,Predator,5,0.584414981333333,-0.00620086179610534,-0.002506489358024
89,MuraenesoxCinereus,SSP1-2.6,0.702955462098766,Muraenesox cinereus,Predator,4,0.687003891666667,0.0331150143281164,0.0159515704320991
89,MuraenesoxCinereus,SSP5-8.5,0.702971474074074,Muraenesox cinereus,Predator,4,0.687003891666667,0.033147875776003,0.015967582407407
89,PampusArgenteus,SSP1-2.6,0.434344355802469,Pampus argenteus,Mid-trophic species,12,0.438683311666667,-0.0143405344021696,-0.00433895586419802
89,PampusArgenteus,SSP5-8.5,0.434043198888889,Pampus argenteus,Mid-trophic species,12,0.438683311666667,-0.0153411880868576,-0.00464011277777804
89,PennahiaArgentata,SSP1-2.6,0.611014395432099,Pennahia argentata,Mid-trophic species,11,0.610519424666667,0.00116917255340262,0.000494970765432035
89,PennahiaArgentata,SSP5-8.5,0.598633516790124,Pennahia argentata,Mid-trophic species,11,0.610519424666667,-0.0283641417233013,-0.011885907876543
89,PortunusTrituberculatus,SSP1-2.6,1.00083823901235,Portunus trituberculatus,Invertebrate,8,0.971973573666667,0.0422198216829124,0.028864665345683
89,PortunusTrituberculatus,SSP5-8.5,0.963989042716049,Portunus trituberculatus,Invertebrate,8,0.971973573666667,-0.0119003419008842,-0.00798453095061802
89,ScomberJaponicus,SSP1-2.6,0.792761172345679,Scomber japonicus,Mid-trophic species,9,0.800866242,-0.0146750043497106,-0.00810506965432101
89,ScomberJaponicus,SSP5-8.5,0.788946632592593,Scomber japonicus,Mid-trophic species,9,0.800866242,-0.0216335945987974,-0.011919609407407
89,ScomberomorusNiphonius,SSP1-2.6,0.66556240691358,Scomberomorus niphonius,Predator,2,0.6584801,0.0154341064712942,0.00708230691358003
89,ScomberomorusNiphonius,SSP5-8.5,0.668290168395062,Scomberomorus niphonius,Predator,2,0.6584801,0.0213348087242062,0.00981006839506193
89,TodarodesPacificus,SSP1-2.6,1.02412974555556,Todarodes pacificus,Invertebrate,6,1.02560644066667,-0.00207872710312875,-0.00147669511111004
89,TodarodesPacificus,SSP5-8.5,1.01351676074074,Todarodes pacificus,Invertebrate,6,1.02560644066667,-0.017107279868467,-0.01208967992593
89,TrachurusJaponicus,SSP1-2.6,0.46241103691358,Trachurus japonicus,Mid-trophic species,14,0.468970066333333,-0.0203200078196891,-0.00655902941975301
89,TrachurusJaponicus,SSP5-8.5,0.460836887407407,Trachurus japonicus,Mid-trophic species,14,0.468970066333333,-0.0252396395394477,-0.00813317892592597
89,TrachysalambriaCurvirostris,SSP1-2.6,0.896272205185185,Trachysalambria curvirostris,Invertebrate,7,0.878417173666667,0.0290306967831834,0.017855031518518
89,TrachysalambriaCurvirostris,SSP5-8.5,0.813746989753087,Trachysalambria curvirostris,Invertebrate,7,0.878417173666667,-0.110325958899967,-0.06467018391358
89,TrichiurusJaponicus,SSP1-2.6,1.17823945938272,Trichiurus japonicus,Predator,3,1.25885115733333,-0.0954749383872563,-0.0806116979506102
89,TrichiurusJaponicus,SSP5-8.5,1.11187264716049,Trichiurus japonicus,Predator,3,1.25885115733333,-0.179116160740634,-0.14697851017284
90,DecapterusMaruadsi,SSP1-2.6,0.536663511111111,Decapterus maruadsi,Mid-trophic species,10,0.543531542666667,-0.0183459617858496,-0.00686803155555604
90,DecapterusMaruadsi,SSP5-8.5,0.53218205037037,Decapterus maruadsi,Mid-trophic species,10,0.543531542666667,-0.0304439099016475,-0.011349492296297
90,EngraulisJaponicus,SSP1-2.6,0.665230497654321,Engraulis japonicus,Prey,1,0.687890099666667,-0.0483237812157432,-0.0226596020123461
90,EngraulisJaponicus,SSP5-8.5,0.678220313580247,Engraulis japonicus,Prey,1,0.687890099666667,-0.0204240964601086,-0.00966978608642
90,LarimichthysPolyactis,SSP1-2.6,0.876095334567901,Larimichthys polyactis,Mid-trophic species,13,0.846542777,0.0495048975642105,0.029552557567901
90,LarimichthysPolyactis,SSP5-8.5,0.874184253580247,Larimichthys polyactis,Mid-trophic species,13,0.846542777,0.0463544201456819,0.027641476580247
90,MiichthysMiiuy,SSP1-2.6,0.581942704320988,Miichthys miiuy,Predator,5,0.589833361333333,-0.0194303060947877,-0.00789065701234493
90,MiichthysMiiuy,SSP5-8.5,0.582840281728395,Miichthys miiuy,Predator,5,0.589833361333333,-0.0172068348622794,-0.006993079604938
90,MuraenesoxCinereus,SSP1-2.6,0.702453893703704,Muraenesox cinereus,Predator,4,0.679864509333333,0.0471562763228634,0.0225893843703711
90,MuraenesoxCinereus,SSP5-8.5,0.703375035555556,Muraenesox cinereus,Predator,4,0.679864509333333,0.0490468718912785,0.0235105262222231
90,PampusArgenteus,SSP1-2.6,0.437538011481481,Pampus argenteus,Mid-trophic species,12,0.435899703333333,0.00541213591441796,0.00163830814814803
90,PampusArgenteus,SSP5-8.5,0.434879831728395,Pampus argenteus,Mid-trophic species,12,0.435899703333333,-0.00337941883180381,-0.00101987160493799
90,PennahiaArgentata,SSP1-2.6,0.602930616419753,Pennahia argentata,Mid-trophic species,11,0.588151714,0.035803643436152,0.014778902419753
90,PennahiaArgentata,SSP5-8.5,0.607574202098765,Pennahia argentata,Mid-trophic species,11,0.588151714,0.0468722666912526,0.019422488098765
90,PortunusTrituberculatus,SSP1-2.6,1.00295746691358,Portunus trituberculatus,Invertebrate,8,0.949840682333333,0.0785029716576641,0.0531167845802469
90,PortunusTrituberculatus,SSP5-8.5,1.01565733753086,Portunus trituberculatus,Invertebrate,8,0.949840682333333,0.0966562934925333,0.065816655197527
90,ScomberJaponicus,SSP1-2.6,0.791868149135803,Scomber japonicus,Mid-trophic species,9,0.801041136333333,-0.0166160992969477,-0.00917298719753001
90,ScomberJaponicus,SSP5-8.5,0.791380074074074,Scomber japonicus,Mid-trophic species,9,0.801041136333333,-0.0175055915232723,-0.009661062259259
90,ScomberomorusNiphonius,SSP1-2.6,0.666180258641975,Scomberomorus niphonius,Predator,2,0.660364575333333,0.0126498720715586,0.00581568330864202
90,ScomberomorusNiphonius,SSP5-8.5,0.671027816790124,Scomberomorus niphonius,Predator,2,0.660364575333333,0.0231098429092243,0.010663241456791
90,TodarodesPacificus,SSP1-2.6,1.00263462716049,Todarodes pacificus,Invertebrate,6,0.996692521,0.00857555737109709,0.00594210616048996
90,TodarodesPacificus,SSP5-8.5,1.02327648308642,Todarodes pacificus,Invertebrate,6,0.996692521,0.0379755973019123,0.02658396208642
90,TrachurusJaponicus,SSP1-2.6,0.460933622592593,Trachurus japonicus,Mid-trophic species,14,0.466826283,-0.0183267809211806,-0.00589266040740699
90,TrachurusJaponicus,SSP5-8.5,0.4660378,Trachurus japonicus,Mid-trophic species,14,0.466826283,-0.00243881355396928,-0.000788483000000007
90,TrachysalambriaCurvirostris,SSP1-2.6,0.895890231728395,Trachysalambria curvirostris,Invertebrate,7,0.890576051666667,0.00858316096594658,0.00531418006172801
90,TrachysalambriaCurvirostris,SSP5-8.5,0.868510148765432,Trachysalambria curvirostris,Invertebrate,7,0.890576051666667,-0.0361961097302774,-0.022065902901235
90,TrichiurusJaponicus,SSP1-2.6,1.13587363160494,Trichiurus japonicus,Predator,3,1.219568352,-0.102568276941165,-0.08369472039506
90,TrichiurusJaponicus,SSP5-8.5,1.11597869185185,Trichiurus japonicus,Predator,3,1.219568352,-0.128061136709523,-0.10358966014815
91,DecapterusMaruadsi,SSP1-2.6,0.535653368765432,Decapterus maruadsi,Mid-trophic species,10,0.543299098666667,-0.0204469456855378,-0.00764572990123502
91,DecapterusMaruadsi,SSP5-8.5,0.536806220987654,Decapterus maruadsi,Mid-trophic species,10,0.543299098666667,-0.0173452627122927,-0.00649287767901308
91,EngraulisJaponicus,SSP1-2.6,0.67115182,Engraulis japonicus,Prey,1,0.736301132333333,-0.133656767491741,-0.0651493123333331
91,EngraulisJaponicus,SSP5-8.5,0.663504069876543,Engraulis japonicus,Prey,1,0.736301132333333,-0.150190605196411,-0.0727970624567901
91,LarimichthysPolyactis,SSP1-2.6,0.871113101111111,Larimichthys polyactis,Mid-trophic species,13,0.903364640666667,-0.0524484016452104,-0.032251539555556
91,LarimichthysPolyactis,SSP5-8.5,0.873693768518519,Larimichthys polyactis,Mid-trophic species,13,0.903364640666667,-0.0481807444614094,-0.029670872148148
91,MiichthysMiiuy,SSP1-2.6,0.580019137777778,Miichthys miiuy,Predator,5,0.585142482333333,-0.0126874611946258,-0.00512334455555497
91,MiichthysMiiuy,SSP5-8.5,0.575653461851852,Miichthys miiuy,Predator,5,0.585142482333333,-0.0235873803767252,-0.00948902048148104
91,MuraenesoxCinereus,SSP1-2.6,0.703977645185185,Muraenesox cinereus,Predator,4,0.688618639,0.0318243856025776,0.015359006185185
91,MuraenesoxCinereus,SSP5-8.5,0.700221949753086,Muraenesox cinereus,Predator,4,0.688618639,0.0241070552249166,0.0116033107530861
91,PampusArgenteus,SSP1-2.6,0.434056223950617,Pampus argenteus,Mid-trophic species,12,0.435264902666667,-0.00401176472058255,-0.00120867871605002
91,PampusArgenteus,SSP5-8.5,0.43630776617284,Pampus argenteus,Mid-trophic species,12,0.435264902666667,0.0034524596295348,0.001042863506173
91,PennahiaArgentata,SSP1-2.6,0.606654329382716,Pennahia argentata,Mid-trophic species,11,0.592388011,0.0343322623348051,0.014266318382716
91,PennahiaArgentata,SSP5-8.5,0.613197830987654,Pennahia argentata,Mid-trophic species,11,0.592388011,0.049810150836053,0.020809819987654
91,PortunusTrituberculatus,SSP1-2.6,1.0039567908642,Portunus trituberculatus,Invertebrate,8,0.995327765333333,0.0124535845636468,0.00862902553086697
91,PortunusTrituberculatus,SSP5-8.5,0.994920553580247,Portunus trituberculatus,Invertebrate,8,0.995327765333333,-0.00059036089053198,-0.000407211753086001
91,ScomberJaponicus,SSP1-2.6,0.788124545679012,Scomber japonicus,Mid-trophic species,9,0.793242611333333,-0.00933854441985596,-0.00511806565432094
91,ScomberJaponicus,SSP5-8.5,0.788383784691358,Scomber japonicus,Mid-trophic species,9,0.793242611333333,-0.00886407456304324,-0.00485882664197501
91,ScomberomorusNiphonius,SSP1-2.6,0.667765732716049,Scomberomorus niphonius,Predator,2,0.653923479666667,0.0302202361112269,0.013842253049382
91,ScomberomorusNiphonius,SSP5-8.5,0.667047385432099,Scomberomorus niphonius,Predator,2,0.653923479666667,0.028667425234333,0.013123905765432
91,TodarodesPacificus,SSP1-2.6,1.00970746901235,Todarodes pacificus,Invertebrate,6,0.978052697666667,0.0459532729227806,0.031654771345683
91,TodarodesPacificus,SSP5-8.5,1.00325846271605,Todarodes pacificus,Invertebrate,6,0.978052697666667,0.0367092205645091,0.0252057650493829
91,TrachurusJaponicus,SSP1-2.6,0.465396116419753,Trachurus japonicus,Mid-trophic species,14,0.473312121666667,-0.0243326984365526,-0.00791600524691399
91,TrachurusJaponicus,SSP5-8.5,0.460915500123457,Trachurus japonicus,Mid-trophic species,14,0.473312121666667,-0.0382895855362932,-0.01239662154321
91,TrachysalambriaCurvirostris,SSP1-2.6,0.89047478691358,Trachysalambria curvirostris,Invertebrate,7,0.877503833666667,0.0211693348178568,0.012970953246913
91,TrachysalambriaCurvirostris,SSP5-8.5,0.855409965802469,Trachysalambria curvirostris,Invertebrate,7,0.877503833666667,-0.0367894131474709,-0.022093867864198
91,TrichiurusJaponicus,SSP1-2.6,1.13767839419753,Trichiurus japonicus,Predator,3,1.25285425933333,-0.139125814635355,-0.1151758651358
91,TrichiurusJaponicus,SSP5-8.5,1.16061367864198,Trichiurus japonicus,Predator,3,1.25285425933333,-0.110330762890022,-0.09224058069135
92,DecapterusMaruadsi,SSP1-2.6,0.536811677037037,Decapterus maruadsi,Mid-trophic species,10,0.546774330666667,-0.0265294603302851,-0.00996265362963
92,DecapterusMaruadsi,SSP5-8.5,0.536189062962963,Decapterus maruadsi,Mid-trophic species,10,0.546774330666667,-0.0282037226199193,-0.010585267703704
92,EngraulisJaponicus,SSP1-2.6,0.667429710740741,Engraulis japonicus,Prey,1,0.684412934333333,-0.0362511150122816,-0.016983223592592
92,EngraulisJaponicus,SSP5-8.5,0.673356094814815,Engraulis japonicus,Prey,1,0.684412934333333,-0.0234973693209275,-0.011056839518518
92,LarimichthysPolyactis,SSP1-2.6,0.887949099135802,Larimichthys polyactis,Mid-trophic species,13,0.863055686666667,0.0410233288221436,0.024893412469135
92,LarimichthysPolyactis,SSP5-8.5,0.882259997654321,Larimichthys polyactis,Mid-trophic species,13,0.863055686666667,0.0317502245689803,0.019204310987654
92,MiichthysMiiuy,SSP1-2.6,0.593117621975309,Miichthys miiuy,Predator,5,0.571839443333333,0.0527081009140187,0.021278178641976
92,MiichthysMiiuy,SSP5-8.5,0.579252249753086,Miichthys miiuy,Predator,5,0.571839443333333,0.0185816072953589,0.00741280641975295
92,MuraenesoxCinereus,SSP1-2.6,0.69765931308642,Muraenesox cinereus,Predator,4,0.685394132,0.0255888590347277,0.0122651810864201
92,MuraenesoxCinereus,SSP5-8.5,0.697486336790124,Muraenesox cinereus,Predator,4,0.685394132,0.0252311156748734,0.012092204790124
92,PampusArgenteus,SSP1-2.6,0.435946425802469,Pampus argenteus,Mid-trophic species,12,0.434270758333333,0.00555603860702291,0.001675667469136
92,PampusArgenteus,SSP5-8.5,0.434922126172839,Pampus argenteus,Mid-trophic species,12,0.434270758333333,0.00216229411104218,0.000651367839505979
92,PennahiaArgentata,SSP1-2.6,0.594960034691358,Pennahia argentata,Mid-trophic species,11,0.592604041333333,0.00572429641796486,0.00235599335802505
92,PennahiaArgentata,SSP5-8.5,0.619346393580247,Pennahia argentata,Mid-trophic species,11,0.592604041333333,0.0636780535642043,0.026742352246914
92,PortunusTrituberculatus,SSP1-2.6,1.01734574641975,Portunus trituberculatus,Invertebrate,8,0.985443367666667,0.0459651958346773,0.031902378753083
92,PortunusTrituberculatus,SSP5-8.5,0.96976482308642,Portunus trituberculatus,Invertebrate,8,0.985443367666667,-0.0231380407103469,-0.015678544580247
92,ScomberJaponicus,SSP1-2.6,0.791285403333333,Scomber japonicus,Mid-trophic species,9,0.797848883333333,-0.0119173740956142,-0.00656348000000007
92,ScomberJaponicus,SSP5-8.5,0.787624905802469,Scomber japonicus,Mid-trophic species,9,0.797848883333333,-0.0186067864908716,-0.010223977530864
92,ScomberomorusNiphonius,SSP1-2.6,0.664634765679012,Scomberomorus niphonius,Predator,2,0.661658189333333,0.00647564194074635,0.00297657634567905
92,ScomberomorusNiphonius,SSP5-8.5,0.668057124567901,Scomberomorus niphonius,Predator,2,0.661658189333333,0.0138853531978412,0.00639893523456803
92,TodarodesPacificus,SSP1-2.6,1.00530568888889,Todarodes pacificus,Invertebrate,6,0.974618412333333,0.044724873353763,0.030687276555557
92,TodarodesPacificus,SSP5-8.5,1.00906789518519,Todarodes pacificus,Invertebrate,6,0.974618412333333,0.050113866458558,0.0344494828518569
92,TrachurusJaponicus,SSP1-2.6,0.463157811358025,Trachurus japonicus,Mid-trophic species,14,0.478111231,-0.0458424500184383,-0.0149534196419751
92,TrachurusJaponicus,SSP5-8.5,0.461318979382716,Trachurus japonicus,Mid-trophic species,14,0.478111231,-0.0515816471447036,-0.016792251617284
92,TrachysalambriaCurvirostris,SSP1-2.6,0.893218993950617,Trachysalambria curvirostris,Invertebrate,7,0.903259323333333,-0.0161263112288187,-0.010040329382716
92,TrachysalambriaCurvirostris,SSP5-8.5,0.874350530493827,Trachysalambria curvirostris,Invertebrate,7,0.903259323333333,-0.0469284633672843,-0.028908792839506
92,TrichiurusJaponicus,SSP1-2.6,1.18194013839506,Trichiurus japonicus,Predator,3,1.174584061,0.00900700349415878,0.00735607739506006
92,TrichiurusJaponicus,SSP5-8.5,1.11146355333333,Trichiurus japonicus,Predator,3,1.174584061,-0.0796893249750413,-0.0631205076666701
93,DecapterusMaruadsi,SSP1-2.6,0.533176401111111,Decapterus maruadsi,Mid-trophic species,10,0.548637394333333,-0.0412400307493515,-0.0154609932222221
93,DecapterusMaruadsi,SSP5-8.5,0.534527117777778,Decapterus maruadsi,Mid-trophic species,10,0.548637394333333,-0.0375898165434008,-0.0141102765555551
93,EngraulisJaponicus,SSP1-2.6,0.682087596790123,Engraulis japonicus,Prey,1,0.715429028333333,-0.0688516278661694,-0.03334143154321
93,EngraulisJaponicus,SSP5-8.5,0.65356749,Engraulis japonicus,Prey,1,0.715429028333333,-0.130472434280915,-0.061861538333333
93,LarimichthysPolyactis,SSP1-2.6,0.872685182839506,Larimichthys polyactis,Mid-trophic species,13,0.886926952666667,-0.0233539868927688,-0.014241769827161
93,LarimichthysPolyactis,SSP5-8.5,0.868520546666667,Larimichthys polyactis,Mid-trophic species,13,0.886926952666667,-0.0302553097051608,-0.018406406
93,MiichthysMiiuy,SSP1-2.6,0.583764697777778,Miichthys miiuy,Predator,5,0.59245819,-0.0213263772269272,-0.00869349222222204
93,MiichthysMiiuy,SSP5-8.5,0.583172175555556,Miichthys miiuy,Predator,5,0.59245819,-0.0227914589543354,-0.00928601444444399
93,MuraenesoxCinereus,SSP1-2.6,0.703495373580247,Muraenesox cinereus,Predator,4,0.685314229333333,0.0377752935386748,0.0181811442469141
93,MuraenesoxCinereus,SSP5-8.5,0.699425148765432,Muraenesox cinereus,Predator,4,0.685314229333333,0.0294040286839221,0.0141109194320991
93,PampusArgenteus,SSP1-2.6,0.437553827654321,Pampus argenteus,Mid-trophic species,12,0.438165577666667,-0.00201564301824695,-0.000611750012346035
