scenario,run,species,latin,group,species_order,age_mature
SSP5-8.5,44,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01961937197531
SSP5-8.5,45,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00566903666667
SSP5-8.5,46,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.968773306172839
SSP5-8.5,47,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.963253421111111
SSP5-8.5,48,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.999861586666667
SSP5-8.5,49,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.969332904197531
SSP5-8.5,50,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.992944202222222
SSP5-8.5,51,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.983488862098765
SSP5-8.5,52,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.994670912345679
SSP5-8.5,53,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.02996133469136
SSP5-8.5,54,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.977873707777778
SSP5-8.5,55,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.990180985555556
SSP5-8.5,56,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00722047061728
SSP5-8.5,57,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.02065527962963
SSP5-8.5,58,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.991106104320988
SSP5-8.5,59,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.979406738024691
SSP5-8.5,60,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.982321716419753
SSP5-8.5,61,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01870740419753
SSP5-8.5,62,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.981326098148148
SSP5-8.5,63,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.983466625185185
SSP5-8.5,64,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.99515396962963
SSP5-8.5,65,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.974047231851852
SSP5-8.5,66,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00573349604938
SSP5-8.5,67,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.998201425061728
SSP5-8.5,68,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.982515026790123
SSP5-8.5,69,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.990070509135803
SSP5-8.5,70,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.995888771234568
SSP5-8.5,71,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00555991345679
SSP5-8.5,72,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.04417399135802
SSP5-8.5,73,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00492122814815
SSP5-8.5,74,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.981118812222222
SSP5-8.5,75,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.99503519962963
SSP5-8.5,76,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00926257679012
SSP5-8.5,77,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.985113130987654
SSP5-8.5,78,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.985799167037037
SSP5-8.5,79,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01809998444444
SSP5-8.5,80,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.995672087530864
SSP5-8.5,81,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.992896580987654
SSP5-8.5,82,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.976356903950617
SSP5-8.5,83,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01623166382716
SSP5-8.5,84,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.985155412345679
SSP5-8.5,85,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.998907874567901
SSP5-8.5,86,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.992727162469136
SSP5-8.5,87,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00580598419753
SSP5-8.5,88,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01374451716049
SSP5-8.5,89,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.963989042716049
SSP5-8.5,90,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01565733753086
SSP5-8.5,91,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.994920553580247
SSP5-8.5,92,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.96976482308642
SSP5-8.5,93,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.974012622345679
SSP5-8.5,94,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.01830215580247
SSP5-8.5,95,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.982678771728395
SSP5-8.5,96,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.996910396049383
SSP5-8.5,97,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.967626673209877
SSP5-8.5,98,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00427953185185
SSP5-8.5,99,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,1.00002518395062
SSP5-8.5,100,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,0.995843310740741
SSP5-8.5,1,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791952647654321
SSP5-8.5,2,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.792655113209877
SSP5-8.5,3,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786015776296296
SSP5-8.5,4,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.784177052962963
SSP5-8.5,5,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790234438395062
SSP5-8.5,6,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789512369012346
SSP5-8.5,7,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789744979876543
SSP5-8.5,8,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786367504197531
SSP5-8.5,9,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787111397283951
SSP5-8.5,10,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791338061481481
SSP5-8.5,11,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786345400987654
SSP5-8.5,12,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.783086428148148
SSP5-8.5,13,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790234279382716
SSP5-8.5,14,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78586111345679
SSP5-8.5,15,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.785069377283951
SSP5-8.5,16,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791234206049383
SSP5-8.5,17,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79324308345679
SSP5-8.5,18,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788002489753086
SSP5-8.5,19,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790120300864198
SSP5-8.5,20,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.783801874074074
SSP5-8.5,21,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790820730987654
SSP5-8.5,22,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789667325679012
SSP5-8.5,23,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.785247397407408
SSP5-8.5,24,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791691768395062
SSP5-8.5,25,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.784851952222222
SSP5-8.5,26,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790089033580247
SSP5-8.5,27,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78819826962963
SSP5-8.5,28,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790794398024691
SSP5-8.5,29,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789719122469136
SSP5-8.5,30,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79166259691358
SSP5-8.5,31,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78879554
SSP5-8.5,32,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787187372098765
SSP5-8.5,33,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786322304938272
SSP5-8.5,34,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788544158148148
SSP5-8.5,35,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789423479135802
SSP5-8.5,36,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787276863580247
SSP5-8.5,37,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790687544320988
SSP5-8.5,38,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786074983950617
SSP5-8.5,39,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.782828395925926
SSP5-8.5,40,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.792917759876543
SSP5-8.5,41,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791846435061728
SSP5-8.5,42,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786250385432099
SSP5-8.5,43,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790499796296296
SSP5-8.5,44,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79237927345679
SSP5-8.5,45,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791199007901235
SSP5-8.5,46,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.792558048888889
SSP5-8.5,47,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.784436928518519
SSP5-8.5,48,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.785251948641975
SSP5-8.5,49,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790250354938272
SSP5-8.5,50,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79027359691358
SSP5-8.5,51,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.783579597777778
SSP5-8.5,52,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788154995061728
SSP5-8.5,53,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789938555925926
SSP5-8.5,54,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789212258395062
SSP5-8.5,55,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791056647160494
SSP5-8.5,56,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790083098024691
SSP5-8.5,57,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78813574962963
SSP5-8.5,58,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788901917901235
SSP5-8.5,59,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789738565308642
SSP5-8.5,60,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790099750987654
SSP5-8.5,61,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789188478518519
SSP5-8.5,62,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788602928024691
SSP5-8.5,63,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.792246113580247
SSP5-8.5,64,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790531198148148
SSP5-8.5,65,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78728798345679
SSP5-8.5,66,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791573713827161
SSP5-8.5,67,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791000608518519
SSP5-8.5,68,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.785716042839506
SSP5-8.5,69,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79194815308642
SSP5-8.5,70,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.78526388037037
SSP5-8.5,71,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790222186666667
SSP5-8.5,72,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.785808842962963
SSP5-8.5,73,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786975160617284
SSP5-8.5,74,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.784570806296296
SSP5-8.5,75,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787066178888889
SSP5-8.5,76,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789299473209877
SSP5-8.5,77,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790908123950617
SSP5-8.5,78,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791679601358025
SSP5-8.5,79,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789514139382716
SSP5-8.5,80,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787436853209877
SSP5-8.5,81,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.782382290740741
SSP5-8.5,82,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787121259135803
SSP5-8.5,83,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791262544938272
SSP5-8.5,84,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79026896037037
SSP5-8.5,85,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789930280987654
SSP5-8.5,86,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.790525998765432
SSP5-8.5,87,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787186645308642
SSP5-8.5,88,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786108442716049
SSP5-8.5,89,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788946632592593
SSP5-8.5,90,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.791380074074074
SSP5-8.5,91,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.788383784691358
SSP5-8.5,92,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787624905802469
SSP5-8.5,93,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786068014320988
SSP5-8.5,94,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.79096328617284
SSP5-8.5,95,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789386534567901
SSP5-8.5,96,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.786221270864198
SSP5-8.5,97,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.781985415432099
SSP5-8.5,98,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.789633297901235
SSP5-8.5,99,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.784809187283951
SSP5-8.5,100,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,0.787236189382716
SSP5-8.5,1,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534261487777778
SSP5-8.5,2,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53531455
SSP5-8.5,3,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534859647654321
SSP5-8.5,4,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534379929506173
SSP5-8.5,5,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532229636049383
SSP5-8.5,6,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.537902800493827
SSP5-8.5,7,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53155932962963
SSP5-8.5,8,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532785952962963
SSP5-8.5,9,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532704530864198
SSP5-8.5,10,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531941627283951
SSP5-8.5,11,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531750464938272
SSP5-8.5,12,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534787018024691
SSP5-8.5,13,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.530247583703704
SSP5-8.5,14,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.536112692962963
SSP5-8.5,15,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535318377283951
SSP5-8.5,16,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531872161728395
SSP5-8.5,17,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534673398765432
SSP5-8.5,18,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531946885925926
SSP5-8.5,19,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535579689506173
SSP5-8.5,20,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534980121728395
SSP5-8.5,21,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534095500246914
SSP5-8.5,22,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533303786790123
SSP5-8.5,23,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532318522716049
SSP5-8.5,24,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532649341358025
SSP5-8.5,25,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535764685555556
SSP5-8.5,26,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53485974037037
SSP5-8.5,27,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.539182445185185
SSP5-8.5,28,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534816082839506
SSP5-8.5,29,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535443767901235
SSP5-8.5,30,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534668890987654
SSP5-8.5,31,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535146621728395
SSP5-8.5,32,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535889018641975
SSP5-8.5,33,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53306832
SSP5-8.5,34,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531860205061728
SSP5-8.5,35,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53342921962963
SSP5-8.5,36,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533829104444444
SSP5-8.5,37,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533822847160494
SSP5-8.5,38,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.537174167901235
SSP5-8.5,39,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532692872592593
SSP5-8.5,40,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534926597407408
SSP5-8.5,41,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533418048641975
SSP5-8.5,42,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534459607160494
SSP5-8.5,43,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.530067055802469
SSP5-8.5,44,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533584837654321
SSP5-8.5,45,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532071378271605
SSP5-8.5,46,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53232235962963
SSP5-8.5,47,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535343299753086
SSP5-8.5,48,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53507614037037
SSP5-8.5,49,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533458874320988
SSP5-8.5,50,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534187140864198
SSP5-8.5,51,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53443813691358
SSP5-8.5,52,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.536944544814815
SSP5-8.5,53,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53579565308642
SSP5-8.5,54,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.532922819012346
SSP5-8.5,55,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533704391234568
SSP5-8.5,56,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533974591234568
SSP5-8.5,57,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53257010654321
SSP5-8.5,58,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534018526790124
SSP5-8.5,59,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533732215432099
SSP5-8.5,60,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535936525432099
SSP5-8.5,61,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.536055143333333
SSP5-8.5,62,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.536017464938272
SSP5-8.5,63,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.53344599308642
SSP5-8.5,64,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.537545845925926
SSP5-8.5,65,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.534809650864198
SSP5-8.5,66,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.535705428765432
SSP5-8.5,67,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.531137145802469
SSP5-8.5,68,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.530574382592593
SSP5-8.5,69,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.533763010493827
SSP5-8.5,70,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,0.538523015061728
