scenario,run,PC1,PC2,PC3,PC4,PC5
SSP5-8.5,64,-1.98402532097962,-0.659279193729014,0.312869325626989,0.0755140474205992,0.175628328694173
SSP5-8.5,65,-1.49999133006214,0.07365880691391,0.345385513056048,0.399406891711494,-0.439644835762431
SSP5-8.5,66,-1.89380059855213,-0.633971623876211,0.353818086258986,0.0311511882343956,-0.0646215695543011
SSP5-8.5,67,-1.81393017898585,0.600021881062591,-0.63025233489673,0.0910180550033971,0.185465280689468
SSP5-8.5,68,-0.911113747065892,1.25326718766416,-0.963364462402495,0.857788010695039,-0.212436007198037
SSP5-8.5,69,-0.829129237462647,0.2337372401505,-0.746541739682461,0.856137073602449,0.317874303258335
SSP5-8.5,70,-2.06679626038637,-1.48314444820671,0.680561876037041,0.0870542095025957,0.449516821879031
SSP5-8.5,71,-1.58955733184041,-0.906718089870908,0.430782581188166,0.462796435163047,0.313014970942487
SSP5-8.5,72,-0.403590715496353,0.5124589742038,-0.477680699294371,1.66924601613738,-0.0981368749152267
SSP5-8.5,73,-2.05123278234455,-0.593426649488233,1.09875675078589,-0.318261401636673,-0.211479793053494
SSP5-8.5,74,-1.58639655436107,-0.00880564120812924,0.9678536396993,0.286060492418846,-0.216843449589233
SSP5-8.5,75,-1.3284089134904,0.00501664221973275,-0.645356989080327,0.266964771716463,0.0558571330234793
SSP5-8.5,76,-0.717268664288808,-0.520947591640433,0.266526096883683,0.707399203560415,0.00111217512263434
SSP5-8.5,77,-1.30293832269879,-0.536306355069222,1.44262249609204,0.855881722054317,-0.0209779545824744
SSP5-8.5,78,-1.66157105912277,-1.71406070317508,-0.120118142582656,0.688091859010368,-0.179707009329413
SSP5-8.5,79,-1.66923346140365,-1.07102966024795,1.02610923425097,0.501028547103441,-0.214823625836915
SSP5-8.5,80,-1.28856207519993,0.0457921283442526,-1.71654355922412,0.385329044916793,0.233485810443452
SSP5-8.5,81,-1.77749642207123,-1.5109884776538,-0.563452778213318,0.241094925834991,0.214419004616983
SSP5-8.5,82,-0.742864151083944,0.426775635973193,0.0886784963233442,1.23326863244624,-0.0432744879314675
SSP5-8.5,83,-1.49580650813315,-0.554564291991636,-0.46369275923377,0.553331502067128,0.0279150217546851
SSP5-8.5,84,-2.01747748395197,-0.213949271725858,-0.936982121635425,0.35720665369454,-0.0526978398161411
SSP5-8.5,85,-1.83170364245578,0.485324259097696,1.48428335597826,-0.0916499710704376,0.18039568683168
SSP5-8.5,86,-1.11433269323377,0.809126213788336,0.687847711638151,0.584213294866496,0.268517826914608
SSP5-8.5,87,-1.63753068858718,0.395513060052488,0.0903657020750543,0.265879214380002,-0.0201821608723595
SSP5-8.5,88,-1.28384736251673,-0.745948672514712,1.28916421151517,0.888622452238132,-0.243268477898046
SSP5-8.5,89,-1.59892906448139,-0.418163156253716,-0.334125173005162,0.0501497296138408,-0.103196575612409
SSP5-8.5,90,-0.227242362167297,0.907593611755194,-1.572083240222,1.17244328296206,-0.182551414038975
SSP5-8.5,91,-1.09967236195989,-0.366361228547984,1.20672771576946,0.862242828685382,-0.0591621004056938
SSP5-8.5,92,-0.655286721071575,0.184444775266644,-0.934234705124753,1.40041506817724,-0.0326300279896106
SSP5-8.5,93,-1.69667587667912,-0.89991162769285,-1.01954833412588,0.118665700413595,0.14479033279421
SSP5-8.5,94,-1.44307285453653,0.17268856057266,0.314704120576213,0.72284134906153,-0.443279327724108
SSP5-8.5,95,-0.662712948875955,0.398847756938716,0.445417331107488,1.24125924889046,-0.165497760879863
SSP5-8.5,96,-2.35919608854688,-0.151914410804261,-0.446825552645475,0.0909311866875655,0.265219067170766
SSP5-8.5,97,-1.68685039380604,1.319947541937,1.31881658745606,0.419476564685304,-0.399671012517232
SSP5-8.5,98,-1.15987290843857,0.114814924111032,-0.797097939544555,0.633115769077117,-0.116344533155003
SSP5-8.5,99,-1.40506280524922,0.550017522119412,0.0680903435067716,0.715483866335821,-0.058447138344355
SSP5-8.5,100,-0.986667855458329,-0.233391517497905,-1.14088600960226,0.853756105587772,0.354909202686976
