scenario,run,species,latin,group,species_order,mean_tl
SSP1-2.6,67,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59981059012346
SSP1-2.6,68,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59044023950617
SSP1-2.6,69,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60051200123457
SSP1-2.6,70,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59640975308642
SSP1-2.6,71,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60510609382716
SSP1-2.6,72,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60266678148148
SSP1-2.6,73,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.5991305691358
SSP1-2.6,74,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59437514567901
SSP1-2.6,75,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59971460617284
SSP1-2.6,76,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60142847777778
SSP1-2.6,77,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59830955679012
SSP1-2.6,78,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60824443703704
SSP1-2.6,79,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60378010493827
SSP1-2.6,80,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59530201851852
SSP1-2.6,81,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59958766419753
SSP1-2.6,82,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60027059506173
SSP1-2.6,83,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59977636666667
SSP1-2.6,84,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59901120493827
SSP1-2.6,85,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60854652222222
SSP1-2.6,86,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.6051723617284
SSP1-2.6,87,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60218390987654
SSP1-2.6,88,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59961670493827
SSP1-2.6,89,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59999971234568
SSP1-2.6,90,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59625389506173
SSP1-2.6,91,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59564787777778
SSP1-2.6,92,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60262814444444
SSP1-2.6,93,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59907047160494
SSP1-2.6,94,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59310163827161
SSP1-2.6,95,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60417294938272
SSP1-2.6,96,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59871021851852
SSP1-2.6,97,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59977482592593
SSP1-2.6,98,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.59723301975309
SSP1-2.6,99,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60481711728395
SSP1-2.6,100,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,2.60333173333333
SSP1-2.6,1,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67809049753086
SSP1-2.6,2,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68757747654321
SSP1-2.6,3,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67996016049383
SSP1-2.6,4,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67100589382716
SSP1-2.6,5,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68264465555556
SSP1-2.6,6,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69281308148148
SSP1-2.6,7,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67218493580247
SSP1-2.6,8,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68462028765432
SSP1-2.6,9,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67690679753086
SSP1-2.6,10,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67398962962963
SSP1-2.6,11,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69937736049383
SSP1-2.6,12,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67363522345679
SSP1-2.6,13,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6809770037037
SSP1-2.6,14,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6856965691358
SSP1-2.6,15,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68525568271605
SSP1-2.6,16,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67680207160494
SSP1-2.6,17,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68590735432099
SSP1-2.6,18,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68505785185185
SSP1-2.6,19,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6914002654321
SSP1-2.6,20,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68824319753086
SSP1-2.6,21,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68950859382716
SSP1-2.6,22,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67167807654321
SSP1-2.6,23,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67960680864198
SSP1-2.6,24,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67065685555556
SSP1-2.6,25,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68494004444444
SSP1-2.6,26,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69500965185185
SSP1-2.6,27,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69173984814815
SSP1-2.6,28,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68111833209877
SSP1-2.6,29,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67801104814815
SSP1-2.6,30,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68588599135803
SSP1-2.6,31,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6736354
SSP1-2.6,32,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69167257283951
SSP1-2.6,33,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67727758271605
SSP1-2.6,34,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68551724691358
SSP1-2.6,35,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68729579012346
SSP1-2.6,36,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68234052716049
SSP1-2.6,37,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67946677901235
SSP1-2.6,38,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68823474197531
SSP1-2.6,39,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67492172098765
SSP1-2.6,40,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68151686790123
SSP1-2.6,41,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68445006049383
SSP1-2.6,42,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68341492716049
SSP1-2.6,43,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.66622146049383
SSP1-2.6,44,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.66923370740741
SSP1-2.6,45,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68211538765432
SSP1-2.6,46,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67526665679012
SSP1-2.6,47,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67985731481482
SSP1-2.6,48,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68436485555556
SSP1-2.6,49,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68845492716049
SSP1-2.6,50,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69125903580247
SSP1-2.6,51,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67326717530864
SSP1-2.6,52,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67588673950617
SSP1-2.6,53,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6807656308642
SSP1-2.6,54,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67302794938272
SSP1-2.6,55,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67871811234568
SSP1-2.6,56,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67328887160494
SSP1-2.6,57,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.66579272469136
SSP1-2.6,58,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67784370246914
SSP1-2.6,59,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68518401234568
SSP1-2.6,60,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68996211358025
SSP1-2.6,61,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68522852839506
SSP1-2.6,62,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6722125617284
SSP1-2.6,63,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69967663209877
SSP1-2.6,64,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68223626419753
SSP1-2.6,65,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67400780246914
SSP1-2.6,66,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67696497407407
SSP1-2.6,67,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68667235679012
SSP1-2.6,68,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67813234320988
SSP1-2.6,69,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67685908395062
SSP1-2.6,70,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68957568765432
SSP1-2.6,71,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69373348888889
SSP1-2.6,72,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67651695679012
SSP1-2.6,73,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.66916564567901
SSP1-2.6,74,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67804361234568
SSP1-2.6,75,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68810161358025
SSP1-2.6,76,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68156828395062
SSP1-2.6,77,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68411441234568
SSP1-2.6,78,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68027322222222
SSP1-2.6,79,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6759455308642
SSP1-2.6,80,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67736215185185
SSP1-2.6,81,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67576562469136
SSP1-2.6,82,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67757055802469
SSP1-2.6,83,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67889892222222
SSP1-2.6,84,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6808602691358
SSP1-2.6,85,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67673336666667
SSP1-2.6,86,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68625833703704
SSP1-2.6,87,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68295144567901
SSP1-2.6,88,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67265810493827
SSP1-2.6,89,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68280035308642
SSP1-2.6,90,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68011806296296
SSP1-2.6,91,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6709519962963
SSP1-2.6,92,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6956158654321
SSP1-2.6,93,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68370859876543
SSP1-2.6,94,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6812741654321
SSP1-2.6,95,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67551970740741
SSP1-2.6,96,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68031907160494
SSP1-2.6,97,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.69075079382716
SSP1-2.6,98,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.67021687283951
SSP1-2.6,99,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.68468471358025
SSP1-2.6,100,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,2.6856272691358
SSP5-8.5,1,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32377466790123
SSP5-8.5,2,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32439278271605
SSP5-8.5,3,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32077992469136
SSP5-8.5,4,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32408721728395
SSP5-8.5,5,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32849151851852
SSP5-8.5,6,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32740610123457
SSP5-8.5,7,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32390321604938
SSP5-8.5,8,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.31997499753086
SSP5-8.5,9,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32652374444444
SSP5-8.5,10,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32376227901235
SSP5-8.5,11,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32829155555556
SSP5-8.5,12,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32591857037037
SSP5-8.5,13,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32476173827161
SSP5-8.5,14,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32452641234568
SSP5-8.5,15,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32381768395062
SSP5-8.5,16,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32206944320988
SSP5-8.5,17,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32293754320988
SSP5-8.5,18,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32188195555556
SSP5-8.5,19,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32639456666667
SSP5-8.5,20,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32663924567901
SSP5-8.5,21,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32392088395062
SSP5-8.5,22,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32472601111111
SSP5-8.5,23,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32127200987654
SSP5-8.5,24,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32616178148148
SSP5-8.5,25,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32292452222222
SSP5-8.5,26,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32501108271605
SSP5-8.5,27,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32593140246914
SSP5-8.5,28,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32864087407407
SSP5-8.5,29,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32663622839506
SSP5-8.5,30,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32868693703704
SSP5-8.5,31,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32753415679012
SSP5-8.5,32,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32523036666667
SSP5-8.5,33,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32741122098765
SSP5-8.5,34,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32592406419753
SSP5-8.5,35,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32091565061728
SSP5-8.5,36,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32341237530864
SSP5-8.5,37,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32445497283951
SSP5-8.5,38,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32428450617284
SSP5-8.5,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32112822469136
SSP5-8.5,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32027737777778
SSP5-8.5,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32209556790123
SSP5-8.5,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32651553333333
SSP5-8.5,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32348843827161
SSP5-8.5,44,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32851143827161
SSP5-8.5,45,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.3239869
SSP5-8.5,46,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32562530617284
SSP5-8.5,47,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32870818888889
SSP5-8.5,48,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32305858395062
SSP5-8.5,49,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32837424567901
SSP5-8.5,50,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32257095308642
SSP5-8.5,51,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32874803827161
SSP5-8.5,52,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32506301234568
SSP5-8.5,53,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32677354197531
SSP5-8.5,54,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32271888641975
SSP5-8.5,55,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.3239922654321
SSP5-8.5,56,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.3264841654321
SSP5-8.5,57,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32577234444444
SSP5-8.5,58,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32497093580247
SSP5-8.5,59,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32557021234568
SSP5-8.5,60,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32350504814815
SSP5-8.5,61,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32048687037037
SSP5-8.5,62,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32599231604938
SSP5-8.5,63,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32846083333333
SSP5-8.5,64,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32244192222222
SSP5-8.5,65,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32603675061728
SSP5-8.5,66,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32259575185185
SSP5-8.5,67,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32949589753086
SSP5-8.5,68,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32571336666667
SSP5-8.5,69,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32630497530864
SSP5-8.5,70,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32659687901235
SSP5-8.5,71,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32608376419753
SSP5-8.5,72,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32668483827161
SSP5-8.5,73,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32866640123457
SSP5-8.5,74,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32406312098765
SSP5-8.5,75,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.322783
SSP5-8.5,76,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32452747654321
SSP5-8.5,77,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32525560493827
SSP5-8.5,78,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32756880864198
SSP5-8.5,79,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32781856790123
SSP5-8.5,80,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32283399876543
SSP5-8.5,81,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32640463209877
SSP5-8.5,82,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32643940617284
SSP5-8.5,83,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32471854691358
SSP5-8.5,84,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32177727407407
SSP5-8.5,85,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32500652716049
SSP5-8.5,86,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32371682098765
SSP5-8.5,87,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32489403950617
SSP5-8.5,88,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32717622592593
SSP5-8.5,89,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.3265940962963
SSP5-8.5,90,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32328418888889
SSP5-8.5,91,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32443732469136
SSP5-8.5,92,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.3240293617284
SSP5-8.5,93,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32473714444444
SSP5-8.5,94,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32314411358025
SSP5-8.5,95,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32828288024691
SSP5-8.5,96,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.31976362716049
SSP5-8.5,97,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32382054444444
SSP5-8.5,98,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32543224444444
SSP5-8.5,99,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.33102181604938
SSP5-8.5,100,EngraulisJaponicus,Engraulis japonicus,Prey,1,2.32892576790123
SSP5-8.5,1,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,3.06955122839506
SSP5-8.5,2,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,3.07463651234568
